Review,Rating
"overall normal & mulus barangnya. Hanya saja tempered glass yang terpasang kurang presisi (sedikit ke kanan), jadinya tidak pas di lingkaran hitam kamera depannya.",bintang 4
okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 👍🏼,bintang 4
"proses cepat, barang di packing dgn rapi, aman sampai tujuan",bintang 5
tes dulu bantai ngegame semoga sesuai review orang2,bintang 4
ok barang lengkap kirim ke medan walau agak delay dikit di pesawat,bintang 5
terimakasih atas pelayanannya,bintang 5
"Barang tersegel dengan baik Dan Aman, garansi resmi, produk sesuai description, tapi kenapa hp nya cepat panas ya, mudah mudahan tidak Ada masalah, untuk kurir recomen to... ",bintang 5
Terima kasih seller... pesanan sudah diterima. semoga awet,bintang 5
None,bintang 3
Top markotop,bintang 5
alhamdulillah barang sampai dengan selamat dengan kondisi super duperrr joss🥰,bintang 5
"respon cepat, semoga awet",bintang 5
berfungsi dengan baik,bintang 5
"the best phone ever. hp terbaik buat daily driver. RAM besar, memory besar harga terjangkau.",bintang 5
bagus  ori,bintang 5
"bagus bangetttt 
... mantappp... amannnn",bintang 5
"Pesanan sudah sampai, gak kecewa, packing aman,
tks",bintang 5
gavorrrr,bintang 5
Mantap jiwa. Udah turun temurun pakai generai POCO X. Kali ini semoga awet dan bermanfaat.,bintang 5
bagusss bangeeetttt,bintang 5
"pelayanan mantap, order siang barang langsung dikirim sore bsknya udah sampe. Barang masih segel dan original.",bintang 5
"barang diterima dengan aman,semoga awet barangnya. terimakasih",bintang 5
"barang masih tersegel aman, garansi Xiaomi pastinya... fitur belum tau semoga awet di saya yaaa",bintang 5
"mantap barang nya mendarat dengan selamat dan aman, pengiriman nya cepat sekali pakai kurir id express dan Terimakasih banyak juga buat xiaomi Indonesia sudah menyediakan... ",bintang 5
makin mantep buat gaming,bintang 5
"buat toko bintang 5
buat ID Express bintang 1",bintang 5
"badang lengkap, semoga awet..",bintang 5
Barang cepat sampai. Padahal saya termasuk terpencil alamatnya. Packing rapi sangat OK. Barangnya ori dan keren parah. Good job Xiaomi,bintang 5
"mantap, semoga awett
user poco dari dulu nih hehe",bintang 5
Barang berfungsi dengan baik,bintang 5
"mantab, respon penjual cepat, barang samarinda dalam 3 hari, barang original",bintang 5
"packingnya cepet terus aman rapi, pengirimannya juga oke, barang selamat sampai tujuan dengan cepat. Thanks Xiaomi🫶",bintang 5
"packing sangat aman dan rapi
pengiriman juga sangat cepat
barang diterima sesuai dengan pesanan",bintang 5
Pengiriman Okay Respon Penjual Okay Packing Rapih Kualitas Okay Semoga Awett,bintang 5
Barang Kondisi Segel. Sesuai dengan Pesanan,bintang 5
None,bintang 5
Barang istimewa,bintang 5
"Pengiriman cepat, barangnya juga aman sampai di tujuan",bintang 5
"thank lapak, 
thank tokopedia",bintang 5
barang tersegel. recommended. semoga awet gan,bintang 5
"barangnya ok,
kurir rekomendasi nya lama,, parah",bintang 5
"tidak kecewa pokonya ,pacing rapih ,aman dah pokoknya",bintang 5
berfungsi dengan baik,bintang 5
pengiriman cepat dan produk bagus,bintang 5
"sesuai barangnya mantapp, speknya, pengirimannya masukk",bintang 5
anjay,bintang 5
"semoga awet barang nya 
sesuai ekspektasi mantap
langsung eksekusi boskuh",bintang 5
"chat dari penjual slow respon. 
Pertama kali beli di Tokopedia, pengiriman sangat lama dan tracking posisi pesanan tidak detail.",bintang 3
barang sesuai pesanan no minus,bintang 5
"sudah kesekian kali beli di official shop xiaomi tidak pernah mengecewakan, packing aman dan pengiriman satset",bintang 5
"sesuai pesanan terimakasih, the best",bintang 5
"batrenya cepet habis,  pengiriman standar, packing standar",bintang 4
"Fast response, original, material bagus, hyperos",bintang 5
produk sesuai deskripsi packing rapi dan aman pengiriman cepat dan sudah dicoba berfungsi normal semuanya. IMEI hp dengan dus sama juga,bintang 5
"Barang Kondisi Mulus
Garansi resmi Xiaomi 
Warna sesuai pesanan 
Fitur Lengkap",bintang 5
"perdana beli hp online, sempat maju mundur beberapa bulan.. 
kelilibg nyari store offline yg ready, ternyata jarang, bila ada harga nya di up ratusan ribu.. 

overall sam... ",bintang 5
terima kasih,bintang 5
"nyampenya cepet bangett dan kondisi mulus new original pokoknya cakep poool, puas belanjanyaa",bintang 5
"Overall ok semua, lagi set up ... nanti ogut update",bintang 5
"barang sdh di terima dengan baik, paking rapih, semoga brg nya ga ada masalah",bintang 5
𝚋𝚊𝚛𝚊𝚗𝚐 𝚜𝚊𝚖𝚙𝚊𝚒 𝚍𝚎𝚗𝚐𝚊𝚗 𝚜𝚎𝚕𝚊𝚖𝚊𝚝 𝚜𝚎𝚗𝚝𝚘𝚜𝚊. 𝚙𝚊𝚌𝚔𝚒𝚗𝚐 𝚊𝚖𝚊𝚗. 𝚔𝚞𝚛𝚒𝚛 𝙸𝙳 𝙴𝚡𝚙𝚛𝚎𝚜𝚜 𝚕𝚊𝚗𝚌𝚊𝚛 𝚓𝚊𝚢𝚊. 𝚜𝚎𝚖𝚘𝚐𝚊 𝚊𝚠𝚎𝚝... ,bintang 5
"Sesuai deskripsi, packingan aman. Pengiriman cepat.",bintang 5
"hp poco x6 pro 5g sudah diterima sesuai dgn pesanan saya, pengiriman cepat & aman, packing sangat save. tks",bintang 5
mantap,bintang 5
None,bintang 5
"gacorr barang bagus, pengiriman cepat",bintang 5
Barang OK,bintang 5
"Puas dengan performanya, cocok buat yg mau nyari hape gaming",bintang 5
KURIR tidak jelas,bintang 1
"Barangnya gak perlu di ragukan lagi. yg paling the best, respon penjual dan kurir nya bener2 express. padahal ordernya di weekend Senin sudah sampe.",bintang 5
"barang sudah tiba berfungsi dengan baik. kemasan rapi, dengan keamanan bubble wrap. respon penjual ramah. 
hanya saja pengiriman agak lama. saran untuk toko mungkin lain... ",bintang 4
"maaf telat karena sedang berada di luar kota, mudah2an barangnya aman 🙏",bintang 5
"good condition.
good packing.",bintang 5
Trimakasih...barang sampai dgn baik dan aman👍,bintang 5
"jangan ragu untuk beli disini, admin ramah, dapat barang cacat produksi langsung retur dapat barang yang baru tanpa basabasi.",bintang 5
barang di segel kemasan rapi dan bergaransi. barang berfungsi dengan baik.,bintang 5
Paketnya masih tersegel rapi. mantap. kualitas okay,bintang 5
Barang dateng masih di segel aman dan berfungsi dengan baik,bintang 5
bagusss,bintang 5
"barang masih di segel waktu sampai, berfungsi dengan baik, dan kotak nya aman",bintang 5
None,bintang 5
"barang masih tersegel, kualitas jos, spesifikasi sesuai",bintang 5
None,bintang 5
paket sampai dengan selamat. packing rapi n aman. tanks ya,bintang 5
"performa ngebut, mantap poco",bintang 5
"mantap, trusted pol👍👍👍",bintang 5
"barang diterima dengan baik tapi sayang packing nya biasa aja pakai buble wrapnya hanya dalam dan diluarnya gak dilapisi lagi, sedikit kecewa karena saat confirm barang y... ",bintang 4
mantap barang sampai dengan selamat. semoga awet 😁,bintang 5
Seller 👍 Packing dan Proses pengiriman 👍 Produknya 👍. Terima kasih banyak 🥰,bintang 5
datang dengan selamat,bintang 5
barangnya bagus dan terjamin,bintang 5
Barang original dan masih dalam keadaan bersegal disertai garansi langsung dari xiomi official. terimakasih,bintang 5
"Semoga awet HP nya, dijauhkan dari Light Saber dan Burn Screen hahahaha",bintang 5
"barang sesuai deskripsi, pelayanan cepat, mantaaop",bintang 5
"Pengiriman cepat, kualitas mantap",bintang 5
mantap sekali dengan memori internal setengah ½ tera bisa nyimpen bok** banyak 🤣,bintang 5
barang sampai dengan aman,bintang 5
"barang aman sampai tujuan, pihak ekpedisi teluk naga juga oke dalam memberi informasi ataupun pengantarannya",bintang 5
"pengiriman aman, barang aman 👍",bintang 5
mantap pooool!!!,bintang 5
"Alhamdulillah sejauh ini aman, mudah2an awet ya ini Mediatek gak ada matot kaya SD, gaming cukup adem, battery juga sangat irit sejauh ini dibandingkan dengan SD series.... ",bintang 5
"mantap, packing aman, pengiriman cepat, produk original",bintang 5
barang masih disegel dan aman thx seller kiriman cepat dan mantap chat juga langsung dibalas,bintang 5
"kualitas barang original, terbaik poco",bintang 5
"HP diterima dengan mulus, hanya dus saja yg penyok sedikit, untuk performa tidak usah diragukan lagi, main game ngangkat settingan grafik tinggi & test antutu v.10 da... ",bintang 5
"Pengemasan sangat baik, barangnya tiba dengan baik dan lumayan cepat. Barang juga berfungsi dengan baik",bintang 5
Yos Ganduooooos!! pentiriman cepat packing aman. Macation!,bintang 5
"Hp joss, cuma packing agak ngeri cuma selembar bubble rap",bintang 5
"barang berfungsi dengan baik, pengiriman cepat, barang asli 🙏 mantaap",bintang 5
"Kualitas bagus, mantap....",bintang 5
"Began leather sangat nyaman digenggam.
Pengiriman cepat,handphone sdh dicoba dan berfungsi dengan baik
Semoga awet",bintang 5
"barang tersegel, kondisi bagus, sesuai ekpektasi",bintang 5
"datang dalam kondisi mulus tanpa rusak, minus di pengiriman agak lama",bintang 5
"nice poco x6 pro 5G 👍🏼👍🏼 
semoga lancar hp nya buat game",bintang 5
"mantap dapat cashback 200rb juga dari tokopedia,device  bagus,untuk gaming lanjay meski anget diki kalau main di luar ruangan",bintang 5
"Barang diterima dengan baik, masih tersegel , puas belanja di sini",bintang 5
"barang pastinya sesusai, pengiriman aman dan proses cepat",bintang 5
barang masih disegel dengan baik. Sesuai spek dan cukup puas dengan pengiriman dari pihak pengiriman,bintang 5
Mantaaaappp 8300 ultra!!! mendang mending matane!!!,bintang 5
barang sesuai pesanan dan berfungsi dgn baik,bintang 5
"packing aman, berfungsi baik, best lah pokoknya",bintang 5
"Barang kualitas bagus, masih tersegel. Sangat tidak menyesal membeli handphone Poco dari official store.",bintang 5
"Walaupun pengirimannya lumayan lama, tapi barang sampai dengan keadaan aman, didalam isinya tidak ada kendala rusak, mantappp",bintang 5
"Barang berfungsi dengan normal, semoga tidak ada kendala kedepannya. Sudah pakai Poco X3 NFC dari 2021 dan masih normal. upgrade yang luar biasa, keep up the good work PO... ",bintang 5
packingnya mantap pokoknya...............................,bintang 5
"mantap pengiriman cepat,produk sesuai sekali",bintang 5
"Proses setelah cekout sangat cepat, H+1 barang sudah tiba! Packing mantep, box masi segel, unit nya super! Top Poco Indonesia!",bintang 5
"pengiriman nggak lama, diterima kondisi baik dan  utuh...fitur2 hp nya cukup lengkap dan resolusunya enak dilihat...anti gores sudah dipasang dan dapat casing silikon...o... ",bintang 5
barang telah diterima sesuai dengan pesanan. Semoga hp nya bisa awet tahan lama,bintang 5
barang sampai tujuan,bintang 5
"Alhamdulillah barang datang tepat waktu, sesuai ekspektasi, semoga awet... Aamiin🤲",bintang 5
topp markotoppp. sayang kurir I'd express nya Lama,bintang 5
Paket POCO X6 Pro nya sampai dengan kondisi baik mulus gaada penyok. Isinya lengkap dan sesuai dengan spesifikasi. Pengirimannya lumayan cepat juga ternyata.,bintang 5
mantul,bintang 5
"Sampai tepat waktu, brg td ada minus, kualitas hp ny mantap. smoga bisa beli lg thun dpan utk model brunya.",bintang 5
"Barang Segel dan Garansi Resmi
Barang Berfungsi normal

minusnya : harus sabar karena kurir SAPXnya super slooowww, biasanya pake kurir lain 2-3hari udh sampe, ini harus... ",bintang 5
hape ga ada lawan di kelas nya👍,bintang 5
brg original & berfungsi dgn baik,bintang 5
"Barang aman, spek gahar, pengiriman lamaaaaa(1*)",bintang 5
barang baguss naissss,bintang 5
"Barang bagus sesuai deskripsi, aman packing rapi",bintang 5
mantul,bintang 5
"Selamat sampai tujuan, tpi kurir nya agak lama proses pengiriman nya. Tpi tetep goodd👍",bintang 5
mantappp sekaliii,bintang 5
barang tersegel dengan rapi,bintang 5
harga terjangkau..kualitas bagus..performance good dan pengiriman sesuai ekspektasi..,bintang 5
ok,bintang 5
"barang sesuai dengan pesanan
terbaik dah",bintang 5
hape syahdu cocok buat game tettris,bintang 5
Barang sampi dengan aman biarpun pada saat pengiriman agak telat yang penting terbaik Xioami,bintang 5
barang masih disegel cuma barang lama sekali sampainya,bintang 4
Spesifikasi dan harganya sangat bagus,bintang 5
"barang dateng dengan rapi dan sesuai dengan apa yang diharapkan, sayangnya datengnya agak lama katanya krn lgi byk pesanan",bintang 4
wih segel mantap min,bintang 5
"hp gaming ter worth it cuy, ga salah pilih ini dibanding keluaran barunya",bintang 5
pengiriman sangat lama prosesnya seharusnya bisa lebih cepat lagi,bintang 4
"sudah diterima,belum dibuka,msih ditempat kerja.",bintang 5
bintang uuda mnilai sendiri,bintang 5
bagus mantap,bintang 5
mantap sampai dengan selamat gurih pokonya,bintang 5
None,bintang 5
mantaappp... barang sampai dengan selamat.. semoga awet...thanks gan...,bintang 5
mendarat dgn selamat....Segel masih Gress ....,bintang 4
pokoknya puas... mantap,bintang 5
mantap jiwa,bintang 5
"barang aman, mantaabbb",bintang 5
oke,bintang 5
"barang masih disegel, produk original, semoga awet. thanks seller",bintang 5
woww sangat penting untuk mencapai tujuan yang sama dengan SMA pada umumnya digunakan untuk akses apa aja dan,bintang 5
"Barang masih disegel, ada garansi resminya, pengiriman tepat waktu, dan berfungsi dengan baik. Terimakasih..🙏🙏🙏",bintang 5
"Sesuai ekspetasi, hanya saja pengiriman nya lama mungkin karena banyak orderan.
Lebih murah dibandingkan beli di gerai resminya, sempat ke BEC bandung, tanya harga ke 3 a... ",bintang 5
"mantap, smpai dengan selamat 😍",bintang 5
"Barang masih di segel
resmi official",bintang 5
sip mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaab,bintang 5
gut,bintang 5
"manteppp, kualitas okeh, packing ga penyok, 4hr shipping time dari JKT mayan cepet jg. dpt promo price yaaaay. thanks Xiaomi & ID-Express.

update: battere cepet abis... ",bintang 5
mantap,bintang 5
keren datang cepat original,bintang 5
"Barang masih disegel sewaktu sampai. 
Kualitas barang bagus. ini pembelian kedua hp Poco dari Tokopedia. Terimakasih...",bintang 5
"Mksh barang sesuai,hanya kemarin agak cemAs karena packing koyak,tapi setelah di buka tidak ada masalah",bintang 5
"Barang bagus, performa mulus.",bintang 5
"mantap, gue nais, keren, packing rapih, aman sentosa",bintang 5
"Sesuai deskripsi, barang asli, spesifikasi ok harga ok",bintang 5
aman mantap,bintang 5
"Barang masih disegel, ada kwitansi pembeliannya, dalam kardus lengkap ada casingnya, pengiriman cepat.",bintang 5
"Barang segel, aman pengiriman lumayan lama 3 hari tp its oke. Thankyou poco",bintang 5
"cakep, masih segel terbaiks",bintang 5
Lumayan,bintang 5
barang datang tepat waktu. mantap lah pokoknya,bintang 5
"barang Masih segel, sesuai dengan pesanan",bintang 5
"Baru dan bersegel. Bagus, seller fast response, sayang tinggal warna abu abu, padahal pengin yg kuning..🤨🤨🤨",bintang 5
"Mantap barang original segel, udah dipake semingguan tidak ada kendala lancar jaya gaming berat bisa rata kanan grafis nya, agak boros batre dibandingin realme8 punya gw... ",bintang 5
"Barang aman sentosa masih tersegel sempurna, ada garansi resmi juga, kalau soal performa hp nya sih gausah diragukan lagi bos, AnTuTu 1 juta++",bintang 5
"barang mulus, kondisi baik, dan packing juga aman. semoga awet",bintang 5
"barang sesuai, berfungsi dengan baik, garansi resmi berlaku, 
saat pengoperasian jg lancar",bintang 5
"barang bagus Dan sampai dengan mulus, cukup cepat tp bukan yg tercepat. coba ada pilihar fitur gosend",bintang 5
"produk sampai dengan aman, pengiriman cepat, kondisi baik dan tanpa cacat, sejauh ini tdk ada kendala, sesuai deskripsi👍",bintang 5
"barang masi disegel, aman, cpt sampenya, cuman1 hariiii",bintang 5
"pengiriman cepat sekali mantap, semoga worth it kedepannya",bintang 5
jelek lama,bintang 1
jelek,bintang 1
jelek,bintang 1
barang masih di segel waktu sampai dan ada garansi nya juga barangnya juga ORI top lah,bintang 5
"Barang ori masih di segel, warna hp juga sesuai request dan packingan nya juga rapi, meski bubble warpnya cuma selapis tapi kotak hp di dlm tetap aman tanpa lecet, kotak... ",bintang 5
Cepet sampenya rabu pesen kamis udah dateng mantab,bintang 5
mantaap pocooo,bintang 5
"bagus sesuai harapan , pengiriman cepat dan barang dengan kondisi baik dan tersegel",bintang 5
None,bintang 5
mantep pokoknya sesuai pesanan,bintang 5
"Nyampe dengan selamat, mantap",bintang 5
"barang ori, barang baru masih sagel,",bintang 5
pengiriman cepat 1 hari pesan siang besok sore barangnya udh nyampe,bintang 5
"Packing ok, delivery ok.. dites 1 hari kondisi ok",bintang 5
gacor barangnya min,bintang 5
barang segel dan pengiriman cepat,bintang 5
Baca komen proses lambat pengiriman lambat dll.. Tp ternyata skrng proses cpt banget.. Pengiriman jg kilat banget edan kaget gw kmrn sore pesen besok malemnya langsung sa... ,bintang 5
"barang masih segel baru garansi resmi official packing bagus, fitur lengkap spek gahar, pengiriman agak lama, jgn di ragukan lagi klo di xiaomi official",bintang 5
paket rapih segel rapih hp nya pun ok. makasih seller. yang jadi masalahnya itu pengiriman nya status brg sdh tiba di kantor si cepat tp brgnya harus di ambil sndr klo bi... ,bintang 5
produk sesuai deskripsi,bintang 5
Barang Ori dan Bagus,bintang 5
original,bintang 5
"mantapppp, thanks xiaomi indonesia",bintang 5
Alhamdulillah udah datang dan aman.,bintang 4
"pengiriman sangat cepat, order hari ini, besok sampai, padahal pakai bebas ongkir.

X6 Pro sangant worth di kelas harganya. berfungsi normal tidak ada kendala.

Garansi a... ",bintang 5
kualitas bagus bngttt,bintang 5
"mantap poco, masih dikasih cas sama casing gratis 🤩",bintang 5
"Barang sesuai deskripsi,kemasan bagus",bintang 5
akhirnya balik lagi ke produk satu ini POCO semoga berguna dan bermanfaat.,bintang 5
goib,bintang 5
mantapp hp nyaa,bintang 5
mantap min puas,bintang 5
"pengiriman cepat, kualitas bagus",bintang 5
"Barang sesuai, packing amann, respon seller cepat",bintang 5
"barang ok , pengiriman agak lama",bintang 5
"mantap pengiriman oke, .
barang sampai dengan selamat.. semoga awet",bintang 5
good stuff,bintang 5
mantap,bintang 5
"AMAN, SANGAT SAVE DAN CEPAT DARI PERKIRAAN ESTIMASI YG DITAWARKAN.
SAMPAI KE KELUARGA DENGAN SANGAT AMAN.",bintang 5
Barang datang dengan selamat tanpa cacat apapun.,bintang 5
Barang original.. mantap,bintang 5
"Barang sudah mendarat dengan aman packing semua sangat baik, pkoknya mantap",bintang 5
oke dah,bintang 5
barang original lengkap,bintang 5
"Barang ori masih di segel , cman pengirimannya aja agak lama , selain itu oke semua",bintang 5
bilang aja oke oke,bintang 5
"Barang Normal. Instalasi pertama Handphone langsung hangat, lalu setelahnya normal. Dapat update 1.0.4.0.
Genshin 55-60an fps. Ml mentok, belom coba Wuwa, semoga ga ada m... ",bintang 5
"produk ori, segel, packing cukup aman n hp mantabs..",bintang 5
"Makasih kakak, original resmi no repack",bintang 5
tengkyuuuuuuuuuuuuuuuuuuh,bintang 5
None,bintang 5
Produk Berkualitas 👍,bintang 5
Packing aman,bintang 5
"Hape mantap, semua fitur berfungsi dengan baik tanpa masalah, masih segel rapi dan garansi yang cukup panjang",bintang 5
"hasil unboxsing tidak menggecewakan. Segel aman. hp berfungsi dengan baik. sesuai pesanan.
isi dalam kerdus kumplit. 
Kekuranganya adalah tidak ada sim injector. kudu min... ",bintang 5
mantap broo,bintang 5
"Barang segel rapi, pelayanan cepat, pengiriman tepat waktu. Dan dikerjakan sesuai pesanan",bintang 5
Nice ok,bintang 5
None,bintang 3
barang sudah sampai semoga awet dan ga ada kendala,bintang 5
"Barang bagus sinyal jg aktif , performa jg sangat bagus mantap!",bintang 5
"barang sampai, pesen sabtu, senin sampai, barang tidak ada yg pecah atau lecet dan rusak. terima kasih xiaomi semoga hapenya awet",bintang 5
"mantabb, sat set, packaging prima, produk jangan ditanya lagi kan official store😊",bintang 5
bagus ori sesuai,bintang 5
"barang segel, warna sesuai, terakhir pakai x3 pro dan matot 2x, semoga x6 pro ini awet",bintang 5
"bintang 3 karena kurir anteraja sangat buruk, pengiriman lama karena barang muter2 di hub. tidak segera dikirim.",bintang 3
"TOP BANGET POCO NYA MAH
PENGIRIMAN SANGAT CEPAT",bintang 5
None,bintang 5
"Proses sangat gercep, semoga produk  original, paket produk lengkap, kondisi masih tersegel.",bintang 4
"Barang masih segel, cuma packing aja kurang rapi. tp kondisi tetap aman dan bagus berfungsi semua.",bintang 5
"Barang datang aman, segel. spec sesuai. pengiriman cepat. Thank you.",bintang 5
None,bintang 5
Ini baru pertama kali saya belanja HP online dan hasilnya sangat memuaskan sekali yah walaupun saya pesan di hari libur nasional saya pikir akan terhambat ternyata tidak... ,bintang 5
"Produk masih segel ketika sampai, produk sesuai deskripsi, sesuai pilihan warna, terimakasih. #terbaiq!",bintang 5
"pelayanan cepat, tapi sekelas oficial masa ga mau ngasih bubble wrap buat keamanan produknya di kotak paket..cuman ada sedikit di dlmnya...overal ok produknya",bintang 5
"barang sesuai, proses dan pengiriman cepat sesuai target",bintang 5
"paket tiba dengan aman, terima kasih xiaomi",bintang 5
Barang masih disegel dan sejauh ini berfungsi dengan baik,bintang 5
barang dateng dengan selamat tidak ada kurang apapun...hpnya bagus semoga awet...pengirimannya juga cepet,bintang 5
"barang sesuai deskripsi , recomended seller",bintang 5
sesuai pesanan...recomended seller,bintang 5
None,bintang 5
"ini adalah pembelian kedua sy di Xioami official store, untuk kali sy appreciate untuk kurirnya karena sudah mengantarkan paket tepat waktu dan mendarat dengan selamat. T... ",bintang 5
"dapet harga pas promo tokped dan diskon dari Xiaomi, sampai saat ini puas dengan hp nya",bintang 5
Barang nya diterima dengan baik,bintang 5
"barang masih segel, pengiriman cepat",bintang 5
udah 4x beli dan belum pernah kecawa,bintang 5
"Barang garansi resmi, respon baik, pengiriman cepat, sangat memuaskan. Terima kasih",bintang 5
mantap dan oke banget,bintang 5
Barang sesuai pesanan...kualitas baik,bintang 5
barang disegel bergaransi dan performa sangat 👍👍👍 Thank you Poco🫰,bintang 5
"barang ori, masih disegel, pengiriman tepat waktu.",bintang 5
THE BESTT,bintang 5
siiip,bintang 5
None,bintang 1
👍👍,bintang 5
ok sesuai... pengiriman anteraja ini yg ********* lama x diperam paket digudangnya..,bintang 5
barang sesuai dengan produk,bintang 5
oc,bintang 5
"Barang resmi, pake fitur tukar tambah pengirimannya lama sih sampe seminggu, tapi ya terbayarkanlah sama hpnya yang gokil",bintang 5
mantap,bintang 5
"barang datang dengan aman ,walaupun box luarnya penyok tapi barang utama di dalamnya masih aman .untuk pemakaian 2 hari tidak ada kendala ,semoga awet untuk kedepannya da... ",bintang 5
Barang ori dan sesuai orderan.,bintang 5
None,bintang 5
gak pernah mengecewakan,bintang 5
akhirnya dpt barang ghoib,bintang 5
"toko dan barang ori terbaik, tapi tolong jangan joinan dengan anteraja, ekpedisi terburuk! kurir ********",bintang 5
"keren, dikirm aman, cepet proses, admin helpfull",bintang 5
"Barang masih disegel,baru dan sesuai pesanan,tetapi sempet panik soalnya buble warpnya cuma selembar 😭",bintang 5
"Barang masih disegel, barang berfungsi dengan baik",bintang 5
"Dapet di harga 4.5 juta termasuk ongkir pas event 6.6

bareng langka karena ghoib eh dapet dengan harga yang lebih murah lagi pas event 6.6 berasa hoki banget. btw hp nya... ",bintang 5
barang segel ori mantap mudah2an awet dama kayak f1 aku yg lama 😅 thank xiomi Indonesia,bintang 5
Good sih. alhamdulillah dapat respon bagus Dari Xiaomi Indonesia. beli tgl 8 pukul 20.30. agak kaget besoknya info dia libur ampe tgl 17. tapi tetep komitmen sebelum tgl... ,bintang 5
"barang masih segel,kualitas mantap",bintang 5
"seller fast response, packingan aman, produk sesuai deskripsi. mantap!!!",bintang 5
bagus,bintang 5
BRang original cuman jasa kirim lemot untuk blitar,bintang 5
Poco ke2 Setelah poco x3 gt. Emang manteb spek poco X series,bintang 5
Bestttt..,bintang 5
"akhirnya dapet juga, pengiriman kilat, barang segel mantab abissssss, semoga awet",bintang 5
None,bintang 5
fast respon produk original,bintang 5
HP ter worth it 2024,bintang 5
GACOOOOOORRRR,bintang 5
kardus ny penyok ;(,bintang 4
barang sesuai deskripsi. packing barang nya bagus. mantap. semoga awet aja nich hp. terimakasih Xiaomi.,bintang 5
mantaps sayang ga nyesel beli..auto rata kanan gaming'sukses terus poco 💪,bintang 5
barang sesuai,bintang 5
"mantab ngetik ini dari hpnya, bagus, aman cepat sampainya 🙏",bintang 5
maaf video onboxingnya ga bisa di upload,bintang 5
"Barang masih segel, Toko sangat baik dalam menangani barang, serta barang walaupun hari libur tetap diproses, Barang sesuai dengan yg diinginkan dan spesifikasi sesuai de... ",bintang 5
"pengiriman cepat, barang sesuai ekspektasi",bintang 5
"Barang masih segel, sesuai pesanan warna grey, Mantaap, proses jg sangat cepat cuma 2 hari udah sampai. Semoga awet HP nya. Terimakasih kak 🙏🏻",bintang 5
"Barang nya oke, tapi pengiriman nya lama",bintang 5
"Barang original bagus, sesuai pesanan & masih tersegel.. 
berfungsi dengan semestinya,... fast respon admin.. pengiriman sangat cepat.. 
sesuai ekspektasi HP-nya.. ma... ",bintang 5
barang cepat sampai hape mantap,bintang 5
"paket datang dengan aman Gada kendala Hpnya Joss , pengiriman co tgl 6 malam dtg tgl 8 ,",bintang 5
"barang masih segel, aman, berfungsi dengan baik.. ada garansi resminya, mantap lahh",bintang 5
"unit plastiknya sobek jangan dikirim, parah banget quality pakingnya, trus dari sisi aplikasi tokopedia ini aplikasi belanja busuk, dikasih vocher, pas gunain vocher diba... ",bintang 1
barang masih segel,bintang 5
Bagus,bintang 5
"pengiriman cepat, original",bintang 5
"pengguna setia Xiaomi, selalu puas sama performa plus d harganya sesuai kebutuhan 🔥🔥",bintang 5
"Barang sesuai, masih segel dan packing kardus+bubble. Barang berfungsi dengan baik san tidak ada masalah",bintang 5
"Ajibeh lah pokoke...👍
Atenk bawa kayu boz...🙏",bintang 5
mantap bos ori dan segel asli,bintang 5
best phone at this price range,bintang 5
akhirnya dapet juga..,bintang 5
welcome to RATA KANAN GAMING🔥,bintang 5
"barang ori BNIB
sayang packing luar lmyan penyok
tp utk box hape ny aman semua
sempet was2 tapi overall ok",bintang 5
alhamdulillah Mendarat Dengan Aman,bintang 5
"Customer service nya 10/10, respon admin cepat, terus dari segi packing nya juga cepat, dan di luar jangkauan pihak Xiaomi memang pengiriman agak lambat (wajar) dan paket... ",bintang 5
mantapp poll,bintang 5
semoga barang awet dan tidak ada kendala,bintang 5
mantab,bintang 5
good,bintang 3
Mantap ygy!!,bintang 5
"Pengiriman cepat, sehari nyampe. Barang ori, harga normal langsung dari xiaomi official store. packing aman",bintang 5
sesuai dan rekomendasi,bintang 5
mantap,bintang 5
barang bagus cuma box agak peyok gara fara kurir aih jadi no complain buat poconya,bintang 5
"Segel, dus aman, garansi resmi",bintang 5
alhamdulillah barangnya bagus sesuai pesanan pengiriman juga cepat,bintang 5
minus bubble selapis,bintang 4
Pengirimannya saja agak laama,bintang 5
"Masih segel, garansi, tp pengiirmannya sangat lambat",bintang 5
thanks youu,bintang 5
None,bintang 5
"welcome to rata kanan world, keren sih performa ajib, ngebut pisan, saran buat yang hardcore nge-game bisa beli cooling fan buat bantu ngademin handphonenya",bintang 5
"mantep lah paketan nya, terima kasih, semoga berkah, aamiin",bintang 5
"barang original , tidak ada cacat dan mulus",bintang 5
recommended,bintang 5
Barangnya original 👍 Ada garansi resmi Kelengkapan sesuai Kemasan disegel Barangnya mulus Spesifikasi sesuai Kamera tajam Warna sesuai pesanan Berfungsi dengan baik Penj... ,bintang 5
"xiaomi official store di sini benar2 ga peduli sama pembeli, saya mengajukan pembatalan pesanan beberapa detik setelah melakukan pembayaran krn baru sadar belum menggunak... ",bintang 1
"barang bagus, nyaman di pakai dan performanya tidak diragukan, maklum sih biasa pakai hp 3jt kebawah, semoga kalau ada rezeki bisa ganti xiaomi 14, amin",bintang 5
dbest poco,bintang 5
"Gak nyesel deh beli hp ini, antri malah dapetinnya",bintang 5
