<<<<<<< HEAD
product_id,rating,review,brand,rating_label
6,5,Repeat order disini & ga pernah kecewa. Respon cepat sesuai deskripsi dan semoga awet,oppo,good
6,4,"saya kasih bintang 4 untuk pengemasannya. dus dalam kondisi hancur saat datang, untuk hp nya gak apa2. untuk setingkat official store harus nya lebih safety lagi pengemas... ",oppo,good
6,5,"Produk original full segel, order, respon & pengiriman express. Dan semua fitur berfungsi dgn baik.",oppo,good
6,5,mantaaaaaabbbbb jiwaaaaaaaaa,oppo,good
6,5,"Barang original 100% masih di segel, spesifikasi sesuai, pengiriman walaupun sesuai estimasi tp lumayan lama nyampenya, itu pun saya ambil sendiri ke tempat expedisinya.",oppo,good
6,5,"Respon toko baik,Pengemasan Aman dilengkapi bubble. Hp OPPO bagus ORI, Cameranya jernih sesuai di dekripsi iklan, untuk tokonya the best thank you🙏 kurir gosendnya sopan... ",oppo,good
6,5,Respon cepat sesuai deskripsi dan semoga awet,oppo,good
6,5,"bagus, spek nya mantap juga",oppo,good
6,5,Terima kasih banyak promo dan free proteksi tokopedia,oppo,good
6,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Warna sesuai pesanan Ada garansi resmi Kelengkapan sesuai Suara jernih Barangnya mulus Berfungsi dengan baik Pros... ,oppo,good
6,5,kualitas mantap ... solid en udha dpt casing + anti gores nya.   kesan mewah,oppo,good
7,5,bagus sesuai pesanan,oppo,good
7,5,cakelfnidhsbsifkfjehwjsndjdjdjdnshsjsndnjcjd,oppo,good
7,5,udah nyampe..cuma abang kurir kurang sabar aja ..masa paket di simpen di luar..yg dirumah kaga tau ada paket,oppo,good
7,5,"cakep, ori, sesuai dengan pesanan 
tidak ada lecet sedikit pun",oppo,good
7,5,sesuai req,oppo,good
7,5,"recommended seller, langsung diproses langsung dikirim",oppo,good
7,5,Bagus banget ... tokonga amanah barang cepat sampai 😍😇,oppo,good
7,5,Barang sampai dengan selamat dan tepat waktu. Terimakasih seller 🫰🏻,oppo,good
7,5,"ini pembelian kedua, mantap ..............",oppo,good
7,5,"d trima dgn baik,smga awet BRG ny",oppo,good
7,5,pengiriman lelet,oppo,good
7,5,Barang sesuai pesanan masih segel Terimakasih Tokopedia Dan penjual,oppo,good
7,4,barang sampai tujuan terima kasih,oppo,good
7,5,good,oppo,good
7,5,"barang tersegel
pengiriman lancar...
original",oppo,good
7,1,"DUS NYA DI KASIH KW, wkwkwkwk berwana putih dus nya ori pak",oppo,bad
7,5,respon cepat packing rapi,oppo,good
7,5,"Bagus, pengiriman cepat
Barang aman
Rec seller, boleh di ulang",oppo,good
7,5,Rekomen T O P,oppo,good
7,5,sesuai semuanya dengan barang yang dikirim,oppo,good
7,5,"barang nya sesuai pesanan , mantap",oppo,good
7,5,"Barang sudah sampai sesuai jadwal.
kondisi barang baru dlm segel.
tidak ada kendala apa untk barang,
terima kasih",oppo,good
7,4,semoga awet,oppo,good
7,5,Produk sesuai deskripsi dan masih disegel. Pengiriman aman. Semoga awet!,oppo,good
7,5,"packing rapi aman, bubble wrap super banyak. berfungsi dengan baik , sesuai pesanan 👍",oppo,good
7,5,"barang bagus, tersegel, smoga awet",oppo,good
7,5,baik,oppo,good
7,5,Alhamdulillah barang mendarat dengan baik. sedang di coba semoga bagus barangnya,oppo,good
7,5,Barang sampai dengan selamat,oppo,good
7,5,"barang masih di segel,kamera bagus,ada proteksi dan garansi,, pengiriman pas ,,warna bagus",oppo,good
7,4,"Pengiriman H+3 dari tgl order baru dikirim, secara kualitas barang tidak ada kendala.. terima kasih",oppo,good
7,1,"Pengiriman nya parah.. barang tidak sampai, tapi duitnya juga belom balik... bener2 parah",oppo,bad
7,5,mantab,oppo,good
7,5,mmantap,oppo,good
7,5,Terima kasih. Barang sesuai dg pesanan,oppo,good
7,5,ok,oppo,good
7,5,"barang sesuai dengan deskripsi, kumplit.",oppo,good
7,5,respon cepat..,oppo,good
7,5,goooodddddd,oppo,good
7,1,pengiriman lama & ga bisa dibatalin,oppo,bad
7,5,"oke paketnya sampai cepat, untuk masukan lebih d kasih bubble wrap y aga banyak biar lbh aman. karna dus ku sdikit penyok. over all oke smua barang diterima dgn baik dan... ",oppo,good
7,5,terimksh. BRG nya sudah dtg dan sesuai pesanan👍,oppo,good
7,5,"Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan Kemasan disegel Berfungsi dengan baik Kamera tajam Barangnya mulus Packaging rapi Packaging aman 🙏,apakah td... ",oppo,good
8,5,gak nyangka bgt dapet rezeki harga guncang dan kirain produknya hp aja ternyata istimewa bgt edisi Oppo x BSS. asli bagus bgt makasi kak,oppo,good
8,5,"pesanan telah di terima dalam kondisi baik,proses pengiriman juga cepat,dan tentunya senang sekali bisa mendapatkan produk ini dengan harga FS 10.10,terimakasih OPPO &amp... ",oppo,good
9,4,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Ada garansi resmi Warna sesuai pesanan Kelengkapan sesuai Berfungsi dengan baik Kamera tajam Packaging aman 🙏 Pa... ,oppo,good
9,5,Ya puas,oppo,good
10,5,Barang diterima dengan selamat & sesuai pesanan,oppo,good
10,5,"Bagus, pengiriman cepat, 100% Original",oppo,good
10,5,"Pengiriman cepat, kualitas terjamin. Selalu terpercaya",oppo,good
10,5,Barangnya original 👍,oppo,good
10,5,Barangnya original 👍 Kemasan disegel,oppo,good
10,5,Barangnya original 👍 Ada garansi resmi Spesifikasi sesuai Kemasan disegel Kelengkapan sesuai,oppo,good
11,5,"pengiriman barang lama banget diluar estimasi ±15hari 😭, but its okey barang yg diterima worth to buy bgt, desain hpnya bagus, tools nya jg cakep. Semoga awet lah 🥰",oppo,good
11,5,oke,oppo,good
11,5,dapet bonus oppo band.. mantaplah oppo indonesia,oppo,good
11,5,"Terima kasih gan, barang sesuai deskripsi dan garansi resmi.",oppo,good
11,5,"Beli di Official lebih meyakinkan ,segel,garansi dan packing aman proses kirimnya juga cepat,trims oppo",oppo,good
11,5,mantap,oppo,good
11,5,"real pict,,berfungsi semua ,,oke banget deh ,,thanks Oppo,,Tokped,dan kurirnya",oppo,good
11,4,"barang masih tersegel, Alhamdulillah barang sampai dengan selamat, cuma di pengiriman nya saja yang kurang update selebih nya ok",oppo,good
11,5,"Pengemasan barang bagus, produk barang tidak cacat & berfungsi semua dengan baik, terima kasih!",oppo,good
11,5,"barang ori garansi resmi, pengiriman cepat.",oppo,good
11,5,msh segel,oppo,good
11,5,"pengiriman cepat, berfungsi dengan baik",oppo,good
11,5,Mantap.. OPPO Reno8 T sampai dengan selamat.. semua berfungsi dengan baik. mudah-mudahan awet 😍,oppo,good
11,5,"Bismillah, semoga bermanfaat dan cocok, Aamiin YRA",oppo,good
11,5,Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan kurirnya ramah banget Proses pesanan cepat  rapi Packaging aman👍👍☝🏽☝🏽 mantul👍👍. pengiriman cepat👍👍☝🏽,oppo,good
11,5,"Baru sampai, moga sukses menggunakan hp ini untuk bisnis",oppo,good
11,5,"belum sempat chek krn lagi pergi, semoga aman",oppo,good
11,5,Barangnya original 👍 Ada garansi resmi Kemasan disegel Spesifikasi sesuai Kelengkapan sesuai Warna sesuai pesanan Barangnya mulus Berfungsi dengan baik Baterai awet Suar... ,oppo,good
12,5,Barangnya original 👍 Spesifikasi sesuai Ada garansi resmi Warna sesuai pesanan Kelengkapan sesuai,oppo,good
12,5,barang sesuai pesanan respon pelapak sangat cepat,oppo,good
12,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Ada garansi resmi Warna sesuai pesanan Packaging rapi Packaging aman..Terima kasih 🙏,oppo,good
13,5,Ada garansi resmi. Barangnya original 👍 Spesifikasi sesuai. Kualitas produk sangat bagus. Harga terjangkau dan pengiriman cepat. Thanks ya seller,oppo,good
13,5,respon cepat.. Barangnya original 👍 Spesifikasi sesuai Warna sesuai pesanan Kelengkapan sesuai,oppo,good
13,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Warna sesuai pesanan Ada garansi resmi Kelengkapan sesuai Barangnya mulus Kamera tajam Suara jernih Proses pesana... ,oppo,good
14,1,Selama 6 bulan barang tidak terkirim. dan Tokopedia tidak mengembalikan uang tersebut.,oppo,bad
14,5,bagus berfungsi dengan baik,oppo,good
14,5,aslii,oppo,good
14,3,"Iklan kameranya depan dan belakang WOW,
Faktanya Kamera burik gak sesuai Speak dan Iklan.",oppo,neutral
14,3,nice bgttt,oppo,neutral
14,5,"Thankyou Gan barangnya udah diterima dengan baik, aman dan sesuai pesanan
Ni HP bagus banget kameranya, bagian belakang ada kamera Microlens, gile cakep banget kaya pake... ",oppo,good
14,5,"Dari beli sampai sekarang, Alhamdullilah g ada keluhan, seneng juga bisa pake gopaylater 0%, cashbacknya juga lumayan. Sip lah pokoknya",oppo,good
14,5,bagus ori dan murah,oppo,good
14,5,"barangnya ok sesuai dengan deskripsi produk, seller responsif dan ramah, pengiriman barang cepat.",oppo,good
14,5,"Semoga awet Hpnya.
Barangnya bagus aman. Pengiriman cepat dan packingnya juga Bagus. 
Thanks a lot dah buat Oppo.",oppo,good
14,5,"Barang Sesuwai dan masih segel, pokoknya recomended dah nanti bakal beli hp lg disini 😊🥰",oppo,good
14,5,Barang sudah diterima dengan selamat dan mantap 👍,oppo,good
14,5,barang baru original mantappp,oppo,good
14,5,joss gandos keren.. alhamdulillah pokoknya.. terimakasih oppo🙏👍,oppo,good
14,1,kamera kurang bagus. saat ngecas hp panas,oppo,bad
14,1,batre cepat habis...! kecewa...,oppo,bad
14,3,"Pengiriman sangat lama, komplain jg dijawab robot",oppo,neutral
14,5,"Barang segel, berfungsi dengan baik. bergaransi resmi",oppo,good
14,5,Alhamdulillâh.. senang sekali,oppo,good
14,5,mantap. barang berfungsi baik,oppo,good
14,3,kardusnya hancur..tolong kalo mengirim paket lebih serius lagi dan di perhatikan keselamatannya apa lagi barang elektronik..barang original,oppo,neutral
14,5,"Barang masih segel,barang original,garansi resmi,berfungsi dengan baik semoga awet dan bermanfaat dalam menunjang pekerjaan sehari hari",oppo,good
14,5,mantaaap,oppo,good
14,5,barang ori semoga awett,oppo,good
14,1,"katanya barang baru, tp waktu buka ada cacat kaya habis jatuh.. disuruh ke servis center, di servis center diganti barang baru, masih ada cacatnya lagi, sampai harus tuka... ",oppo,bad
14,5,okeeeee sip,oppo,good
14,5,kemasan segel. packing aman. mantul.,oppo,good
14,5,terimakasih gan,oppo,good
14,5,"terbaikk.. barang asli original poll, pengiriman cepattt. topp",oppo,good
14,5,"barang ori, masih segel, berfungsi dgn baik, pengiriman cepat..",oppo,good
14,5,barang masih disegel,oppo,good
14,5,Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan kurirnya ramah banget Proses pesanan cepat  rapi Packaging aman👍👍☝🏽☝🏽 mantul👍👍. pengiriman cepat👍👍☝🏽,oppo,good
14,5,Barang selamat sampai tujuan dan berfungsi dengan baik. Namun untuk pengiriman agak lama.,oppo,good
14,5,"Barang masih disegel dan ada garansi resminya. Selain itu pengirimannya pun cepat, estimasinya tanggal 13 des, malah tiba tanggal 12 des. 

Selain itu pas cek IMEI itu as... ",oppo,good
14,5,Keren,oppo,good
14,5,"Mantap bos,
Barang sesuai deskripsi dan masih segel resmi, terima kasih.",oppo,good
14,5,Produk sesuai deskripsi,oppo,good
14,5,"barang pesanan tiba sesuai dgn ekspektasi , brg segel toko recommended
terima kasih dan sukses selalu , maaf tdk gunakan photo karena ada di smartphone lama 🙏",oppo,good
14,5,"Semoga awet ya, next bakalan lanjut beli lg.",oppo,good
14,5,Barang sesuai deskripsi,oppo,good
14,5,good tepat waktu original,oppo,good
14,5,"Pengiriman sempat tertunda, tapi segera diatasi oleh staf toko. barang diterima dlm kondisi baik. langsung dipakai.",oppo,good
14,5,HP.nya enteng banget.. packing aman. dapet harga flash sale lumayan..,oppo,good
14,5,"barang ori, mantabb",oppo,good
15,5,makasih gan barang mantap 👍👍👍,oppo,good
15,5,"pengiriman cepat , paket belum dibuka , semoga awet .",oppo,good
15,5,Kemasan disegel Barangnya original 👍 Spesifikasi sesuai Ada garansi resmi Warna sesuai pesanan Kelengkapan sesuai Berfungsi dengan baik Barangnya mulus,oppo,good
15,5,barang original mantap josss,oppo,good
15,4,"Buat Tokopedia
Meski Gratis Ongkir 
Jangan Kebangetan
Jakarta Denpasar 2 minggu",oppo,good
16,5,Barangnya original 👍 Kemasan disegel Kelengkapan sesuai Barangnya mulus,oppo,good
17,5,Barangnya original 👍 Ada garansi resmi Kemasan disegel Spesifikasi sesuai Kelengkapan sesuai Warna sesuai pesanan Barangnya mulus Berfungsi dengan baik,oppo,good
18,5,Barangnya original 👍 Ada garansi resmi,oppo,good
18,5,Barangnya original 👍 Ada garansi resmi Kemasan disegel Warna sesuai pesanan Spesifikasi sesuai Barangnya mulus Kelengkapan sesuai Berfungsi dengan baik Proses pesanan ce... ,oppo,good
18,5,"Hp oppo nya bagus jalan sesuai expektasi,penjual fast respon",oppo,good
19,5,"Banting harga jadi lumayan lah, walau masih overprice.. Cuman istri kekeh pengennya Oppo series ini .. jadi ya saya c.o aja.. mudah2an awet",oppo,good
19,5,Semoga awet,oppo,good
19,5,bagus. original,oppo,good
19,5,Barang msh disegel....pengiriman cepat....mantap...tq toped...tq seller...tq pak kurir...sukses buat semua...aamiin,oppo,good
19,5,"barang segel, ori, proses cepat, makasih ya",oppo,good
19,5,packing ok. cepat Kirim.,oppo,good
19,5,Barangnya original 👍 Ada garansi resmi Kemasan disegel Kelengkapan sesuai Berfungsi dengan baik Spesifikasi sesuai Kamera tajam Barangnya mulus Baterai awet Warna sesuai... ,oppo,good
19,5,Barangnya original 👍 Ada garansi resmi Spesifikasi sesuai Warna sesuai pesanan Kelengkapan sesuai Barangnya mulus Berfungsi dengan baik Proses pesanan cepat,oppo,good
19,4,"Barangnya original 👍 Warna sesuai pesanan,tapi pakingnya kurang aman",oppo,good
20,5,barang sudah sampai dengan baik .,oppo,good
20,5,"barang segel, cepet sampe!!",oppo,good
20,5,"pesanan sudah sampai dengan selamat. 
Terima kasih",oppo,good
20,5,"kemasan segel, seller responsif, cuma ga ada invoice aj",oppo,good
20,5,"pengiriman cepat dan hp menyala,terima kasih",oppo,good
20,5,Barangnya original 👍 Ada garansi resmi Kelengkapan sesuai Kemasan disegel Warna sesuai pesanan Spesifikasi sesuai Barangnya mulus,oppo,good
21,4,"alhamdulillah barang sesuai pesanan ,semoga amanah buat semuanya...",oppo,good
21,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Warna sesuai pesanan Barangnya mulus Berfungsi dengan baik Kelengkapan sesuai Packaging aman 🙏 Packaging rapi Ad... ,oppo,good
21,5,"barangnya original, bagus... 
cuman pas nyampe hrus dcas dlu krna batrenya merah",oppo,good
21,5,"packing ok, masih segel, semoga awet Barangnya original 👍 Ada garansi resmi Kelengkapan sesuai",oppo,good
22,5,Kemasan dus rusak dan dilakban .awalnya curiga barangnya diganti tapi untung bagian dalamnya aman,oppo,good
22,5,barang ok dan memuaskan,oppo,good
22,1,"Awalnya bilang ada kendala di jasa pengiriman,,setelah ditelusuri ternyata jasa pengiriman sama sekali tidak ada masalah,bahkan status nya kurir sudah ke lokasi namun bar... ",oppo,bad
22,5,"warna sesuai pesanan karena yg ready 1 warna aja...kecepatan pengiriman baik, harga relatif tergantung kesiapan dana, sayang bonus tidak ada, packing rapi, terimakasih...",oppo,good
22,5,Barangnya original 👍 Ada garansi resmi,oppo,good
22,5,kurir nya gak ada inisiatif nelpon...di rumah kaha ada orang main taro depan pintu...kalo ilang di ambil orang gimana itu,oppo,good
23,5,baru sempat ngasih penilaian karena dari kemaren aplikasi nya eror tidak bisa menilai Alhamdulillah pengemasan rapi barang aman masih gres dan masih segel pastinya ya pua... ,oppo,good
23,5,"barang masih segel, garansi resmi..",oppo,good
23,5,"mksih buat tokonya, hpnya diterima dlm keadaan baik tdk kurang suatu apapun🙏",oppo,good
23,5,"paket cepat sampai,garansi resmi, cuma pengemasan dus tidak ditambah buble wrap",oppo,good
23,5,Spesifikasi sesuai Berfungsi dengan baik Packaging aman 🙏,oppo,good
23,5,Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan,oppo,good
23,5,Barangnya original 👍 Ada garansi resmi Kemasan disegel Spesifikasi sesuai Kelengkapan sesuai Barangnya mulus Berfungsi dengan baik Warna sesuai pesanan Suara jernih Kame... ,oppo,good
24,4,paking nya kurang aman,oppo,good
24,5,"pengiriman cepat barang sesuai permintaan promo lagi siplah,...",oppo,good
24,5,Sesuai,oppo,good
24,5,paketnya sesuai dengan keinginan,oppo,good
24,5,masih di segel mantap,oppo,good
24,5,"paket sudah saya terima
terimakasih",oppo,good
24,5,kirim lama banget tapi sampai aman sih,oppo,good
24,5,"Alhamdulillah barang sdh sampai, tersegel 👍👍👍",oppo,good
24,5,"Mantapp barangnyaa, sampai dengan selamat",oppo,good
24,5,barang aman sampe ke Pekanbaru sesuai estimasi,oppo,good
24,4,"brang msih segel,,,,,,packing aman,pengiriman sesuai estimasi ,,,,semoga awet buat tokonya semgo sukses",oppo,good
24,5,jos tenan,oppo,good
24,5,"waktu datang barang kemasan packingan luar robek, kaya ada yg periksa atau ingin tahu isinya. lsg kontak seller. responnya baik dan cepat. untungnya barang didalam masih... ",oppo,good
24,3,"Pesanan mendarat aman,telat sehari sich.pas unboxing seneng karena dapet Gift..eh pas paginya sewot..tuh Gift ngk ada yg ke charge..alias kaga bisa di pake ,boleh minta s... ",oppo,neutral
24,5,Barang diterima baik dan utuh. Sesuai deskripsi. Hanya saja pilihan pengiriman tidak ada yg lebih cepat. Akan lebih baik dan aman kalo bisa ada pilihan pengiriman instant... ,oppo,good
24,5,"barang ORI, dapat promo murah, tapi kurir sicepat Halusinasi kerjaan nya emang cuma berhalusinasi. jgn pakai lagi expedisi ini",oppo,good
24,5,"original, ada garansi... tapi expedisinya lama banget..muter² saja... akhir² ini semua paket tokopedia sampainya lama...",oppo,good
24,4,"barang ok sesuai pesanan, cuman pengiriman dari ""Si Lambat"" sangat sangat lambat",oppo,good
24,5,pakai gratis ongkir lama pengirimannya...,oppo,good
24,5,berfungsi dengan baik..moga awet,oppo,good
24,5,Mantap Barangnya original 👍 Ada garansi resmi Spesifikasi sesuai Kelengkapan sesuai Barangnya mulus Kemasan disegel Warna sesuai pesanan Berfungsi dengan baik Kamera taj... ,oppo,good
24,5,Barangnya original 👍 Ada garansi resmi Kelengkapan sesuai Kemasan disegel,oppo,good
24,5,"barang dah sampai sesuai pesenan, tapi blm di tes krn mau di cas dlu, kurir nya mantaf gak mau dititip ke security sbb isi nya hp kata kurir nya",oppo,good
25,5,Barangnya original 👍 Ada garansi resmi Spesifikasi sesuai Kemasan disegel Warna sesuai pesanan Berfungsi dengan baik Kelengkapan sesuai Baterai awet Suara jernih Kamera... ,oppo,good
25,5,Packingan yang kurang menjamin keamanan barang,oppo,good
25,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Ada garansi resmi Kelengkapan sesuai Barangnya mulus Berfungsi dengan baik Baterai awet Proses pesanan cepat Pack... ,oppo,good
26,5,mantappp,oppo,good
26,5,barang sesuai,oppo,good
26,5,"barang ori tapi belum dicoba krn utk doorprize.
pengiriman ok diterima dg baik",oppo,good
26,5,"barang ori, harga murah, pengiriman cepat dan aman, segel",oppo,good
26,5,"Sesuai harapan, packing rapi & aman.

terimakasih OPPO ,,",oppo,good
26,5,"Masih segel dan pemakaian bener"" smooth. worth it lah",oppo,good
26,5,"mantaaap, pelayanan sangat bagus",oppo,good
26,4,"Alhamdulillah barang mendarat dg selamati,Tidak ada cacat sedikitpun,Dan berfungsi dg baik...Semogaa awett",oppo,good
26,5,bagus segel packing rapih pengiriman cepat,oppo,good
26,5,berfungsi baik..sesuai dengan deskripsi,oppo,good
26,5,Barang masih segel pabrik. Original. Pengiriman cepat. Packing aman. Recommended item.,oppo,good
26,5,"barang sudah sampai dgn selamat, semoga awet",oppo,good
26,5,barang Masih Segel dan ori..semoga awet...,oppo,good
26,5,"Barang Tersegel Rapi,, Lengkap,,, Datang Lebih Cepat,, Terimakasih Si Cepat Halu,, Terimakasih Si Gesit Mas Kurir yg Baik Hati dan Ramah,, OPPO Reno8 4G/256GB Smartphone... ",oppo,good
26,5,Barang masih segel original,oppo,good
26,5,packing rapih. sampai d tangan tanpa cacat.,oppo,good
26,5,barangnya mantapppp... rekomened dah pokoknya...,oppo,good
26,5,"barang baru, tersegel dan original juga. ada garansi dan hpnya mantap banget. suka banget deh......",oppo,good
26,5,"respon cepat barang cepat sampai, kwalitas barang sesuai deskripsi",oppo,good
26,5,"produk sesuai deskripsi, penjual bagus, pengirim cepat, tokopedia bagus, terima kasih..",oppo,good
26,5,"Nice product, barang sesuai;)",oppo,good
26,5,Diterima dengan baik. Dari official udah pasti ori.,oppo,good
26,5,"barang berfungsi dengan baik,
kurir rekomendasi Tokopedia (Sicepat) tidak bertanggung jawab...
ngantar paket tengah malam. main tarok depan pintu aja...",oppo,good
26,5,"Sangat memuaskan, Hp nya bagus, pengiriman aman, kardus packing ada penyok, tapi box hp nya aman mulus, hp nya juga mulus.. pas banget rezeki dapet harga flash sale🤩, th... ",oppo,good
26,5,"pesanan sudah sampai dengan baik, packing rapi, pengiriman barang sangat cepat, kualitas produk ok, cuman belum di tes,",oppo,good
26,5,sesuai deskripsi. kualitas oke. ori. respon cepet,oppo,good
26,5,Barang aman sesuai Deskripsi..Cuma masalah di Kurir..agak lama 7 hari...saran pakai Kurir Rekomendasi lebih mahal dikit tapi pengantaran engga sampai 3 hari,oppo,good
26,5,"Barang diterima dengan baik
recomend buat harga nya
seller ramah
pengiriman cepat",oppo,good
26,5,"Mantap, seller fast respon, barangnya juga original oppo,dan masih segel.",oppo,good
26,5,pengiriman cepat,oppo,good
26,5,berfungsi dgn baik,oppo,good
=======
semoga awet & berfungsi dgn baik saat dibuka nanti",oppo,good
3,5,Respon cepat sesuai deskripsi dan semoga awet,oppo,good
3,3,ha,oppo,neutral
3,5,sesuai pesanan dan packing terbaik,oppo,good
3,5,barang udah sampai ini toko official store barang pasti ori dan udah di test pakek cuman kok layar agal leg dak sesuai di iklan 😎,oppo,good
4,5,mantabb recommended 👌🤗,oppo,good
4,5,Barang masih disegel,oppo,good
4,5,Barang masih tersegel dengan baik. Pengiriman cepat dan berfungsi dengan baik. Semoga awet barangnya🙏🙏🙏,oppo,good
4,5,barang bagus dan kualitas mantap :),oppo,good
4,5,"segel aman
dan dapet yg limited edition bss box
terimakasih",oppo,good
4,5,"Barang sudah sampai, sesuai pesanan respon penjual gercep banget",oppo,good
4,5,"Mantap original .
Pengiriman cepat",oppo,good
4,5,"keren, dan dapat banyak hadiah serta dua softcase",oppo,good
4,5,"barang ori,jangan ragu beli disini.pengiriman cepat.seller responsif",oppo,good
4,5,"barangnya dikemas dengan baik aman sampai tujuan, hpnya juga keren, puas banget beli hp ini + dapat printilan BSS yang sangat memuaskan,dapat 2 casing, mantap lahh pokokn... ",oppo,good
4,5,"Packaging barang rapi, barang sampai dengan aman dan bisa digunakan dengan baik",oppo,good
4,5,👌 pengiriman aman,oppo,good
4,5,"barang original, pengiriman super cepat..",oppo,good
4,5,"Produk original, sesuai gambar dan deskripsi, packing bgus dan aman, semua utuh, respon gercep",oppo,good
4,5,pertama kali beli di Oppo official tokopedia. sesuai harapan dan sangat trusted 😍😍,oppo,good
4,5,super dapat 2 casing yg standar n yg bss. casing dgn stiker bss . gantungan kunci dan stiker. hp touchscreennya empat hpnya cakep bgt,oppo,good
4,5,"good seller, pengiriman juga cepat. mudah mudahan awet dah.",oppo,good
4,5,Alhamdulillah sampai dengan selamat.. produk berfungsi dengan baik.. terima kasih,oppo,good
4,5,good,oppo,good
4,5,Barangnya original 👍 Kemasan disegel Kelengkapan sesuai,oppo,good
4,5,👍🏼🐯👍🏼,oppo,good
4,5,"mantap pengiriman cepat, bonus BSS.",oppo,good
5,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Ada garansi resmi Kelengkapan sesuai Warna sesuai pesanan Barangnya mulus Berfungsi dengan baik Suara jernih Kame... ,oppo,good
5,5,"Bagus dapat promo dan barang sampai dengan cepat, berfungsi dengan baik",oppo,good
5,5,"baru pertama beli hp di tokopedia, dan suka bgt hp nya. dpt harga flash sale",oppo,good
5,5,"barang bagus , sesuai deskripsi , toko terbaik recomended seller",oppo,good
5,5,mantap Berfungsi dengan baik,oppo,good
5,5,Barangnya original 👍 Ada garansi resmi Barangnya mulus,oppo,good
5,5,Barang bagus dan bergaransi resmi tp jgn jasa pengirimannya lelet,oppo,good
6,5,barang masih segel..sangat puas sekali.bisa berfungsi dengan baik..terimakasih,oppo,good
6,5,barang sesuai pesanan terimakasih,oppo,good
6,5,mantap,oppo,good
6,5,"mantap pengiriman super cepat dan amanah, barang original",oppo,good
6,5,"Packing rapi, respon cepat, sesuai deskripsi dan semoga awet",oppo,good
6,5,"Delivery cepat, barang terbungkus dan terproteksi dengan baik, barang sesuai deskripsi, ori dan bergaransi, sudah langganan 👍🏻",oppo,good
6,4,HP nya sih mantap. respon expedisi yg gk memuaskan.,oppo,good
6,5,semoga awet dan tahan bantinggggggg,oppo,good
6,5,bagus,oppo,good
6,5,mantap banget reseller nya fast respon hanya satu yg kurang packing kurang safety tipis banget hehee tp semua oklah barang ori sesuai pesanan dan buat abang kurir sangat... ,oppo,good
6,5,"barang masi segel, packing aman, pengiriman cepat, sempat ada kendala pas mau daftarin hp biar berpungsi, dan admin nya cepet respon nya. yg mau beli disini jangan ragu",oppo,good
6,4,"belum dibuka, karena mau buat kado, semoga berfungsi dengan baik..",oppo,good
6,5,JOSSS👍👍👍,oppo,good
6,5,"hp nya mantab, yang keren lagi udah ada antigores dan dapet softcase nya..kereen oppo",oppo,good
6,5,"Mantap sangat rekomendasi, apalagi gamers jaminan x1000 pecah 😍",oppo,good
6,5,"pickang dus nya agak pinyok, tapi ga apa2 ok sesuai pesanan dan berfungsi dengan mestinya",oppo,good
6,5,"Terimakasih paket sudah sampai dengan baik .. Packing aman .. Hp bagus masih dalam box ter-segel .. Dapat Casing & Charger .. Masih bingung Clone phone nya sih 😅

Ad... ",oppo,good
6,5,Repeat order disini & ga pernah kecewa. Respon cepat sesuai deskripsi dan semoga awet,oppo,good
6,4,"saya kasih bintang 4 untuk pengemasannya. dus dalam kondisi hancur saat datang, untuk hp nya gak apa2. untuk setingkat official store harus nya lebih safety lagi pengemas... ",oppo,good
6,5,"Produk original full segel, order, respon & pengiriman express. Dan semua fitur berfungsi dgn baik.",oppo,good
6,5,mantaaaaaabbbbb jiwaaaaaaaaa,oppo,good
6,5,"Barang original 100% masih di segel, spesifikasi sesuai, pengiriman walaupun sesuai estimasi tp lumayan lama nyampenya, itu pun saya ambil sendiri ke tempat expedisinya.",oppo,good
6,5,"Respon toko baik,Pengemasan Aman dilengkapi bubble. Hp OPPO bagus ORI, Cameranya jernih sesuai di dekripsi iklan, untuk tokonya the best thank you🙏 kurir gosendnya sopan... ",oppo,good
6,5,Respon cepat sesuai deskripsi dan semoga awet,oppo,good
6,5,"bagus, spek nya mantap juga",oppo,good
6,5,Terima kasih banyak promo dan free proteksi tokopedia,oppo,good
6,5,Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Warna sesuai pesanan Ada garansi resmi Kelengkapan sesuai Suara jernih Barangnya mulus Berfungsi dengan baik Pros... ,oppo,good
6,5,kualitas mantap ... solid en udha dpt casing + anti gores nya.   kesan mewah,oppo,good
7,5,bagus sesuai pesanan,oppo,good
7,5,cakelfnidhsbsifkfjehwjsndjdjdjdnshsjsndnjcjd,oppo,good
7,5,udah nyampe..cuma abang kurir kurang sabar aja ..masa paket di simpen di luar..yg dirumah kaga tau ada paket,oppo,good
