Review,Rating
gud,bintang 5
mantap,bintang 5
barang nya mantap banget poco dihati pokonya. dan akhir nya saya bisa upgrade dari hp poco lama saya,bintang 5
"barang sesuai, segel ok, pengiriman cepat",bintang 5
"Barang original, tersegel sampai tempat dan berfungsi dengan baik",bintang 5
"sesuai semoga awett ,, langsung tes geber game kita test ketahanannyaa",bintang 5
"barangnya real banget tapi sayang hp nya sekarang udah ilang di ambil orang, jdi sedih bnget🥲",bintang 5
guud,bintang 5
Spek hp nya gokil!,bintang 5
"Pengiriman payah, kenapa admin harus aktifin id express dan sapx. mereka itu ekspedisi lemot. Harusnya jika tidak mau komplain bisa non aktifikan pilihan ekspedisi id exp... ",bintang 5
"masih segel, smooth, kameranya bagus. pengiriman juga cepat",bintang 5
mantap,bintang 5
None,bintang 5
Alhamdullilah barang aman sampai tujuan,bintang 5
"Alhamdulillah barangnya sudah sampai dan sudah dipakai, semoga bisa bermanfaat & awet..",bintang 5
ok,bintang 5
"Fitur ini membantu pelanggan Anda menemukan produk yang diinginkan, dan memungkinkan Anda membagikan tautan ke Koleksi di platform sosial dan lainnya.",bintang 5
minesnya cuma di ID EXPRESS😠😠,bintang 5
"Kurir rekomendasi aja yang di sayangkan, barang nyasar dan gak update di trackingnya.",bintang 5
"mantaaapp, keren poco f6, gak salah pilih, harga terjangkau speknya memuaskan 👍🏻👍🏻",bintang 5
Alhamdulillah barang sampai dengan masih tersegel dan dengan kondisi yg baik,bintang 5
"pengiriman cepat, packing aman, diterima dalam kondisi baik",bintang 5
mantap tapi kurir lemot,bintang 5
"barang sampai dengan kondisi tersegel dan full set sesuai original official store, jangan ragu guys belanja langsung lewat official store xiaomi 🥳🥳🥳",bintang 5
"barang bagus, original
pengiriman cepat, seller ramah",bintang 5
None,bintang 5
mantappp,bintang 5
"barang bagus pokoknya, pengiriman cepat",bintang 5
oke mantap ppppppppppppppppppppppppppppppp,bintang 5
"akhirnya ganti hp f1 ke f6 soalnya tahun kemaren ga kebeli yg f5 nya keburu goib🤣🤣, sudah dipakai selama 1 bulan sesuai lah mantap. pengiriman kemaren agak lama tapi ad... ",bintang 5
barangnya masih segel dan bagus,bintang 5
barang segel dan mantap,bintang 5
barang sampai dengan mulus tidak ada cacat semoga awet,bintang 5
Barang berkualitas. Spek mantab dewa. Responsif. Recomended seller.,bintang 5
"kondisi barang baik, sudah seminggu dipakai tidak ada hal yg mengecewakan, cuma gampang deman aja wwkwkw",bintang 5
barang sesuai pesanan dan packing oke. Recommended,bintang 5
Barang masih disegel waktu sampai & ada garansi resminya Berfungsi dengan baik! Kualitas barang original pasti top.,bintang 5
"mantab+ disc voucher lagi
yg dapet murir id express mending kalo dah sampe gudang di jemput aja",bintang 5
"bagus, cuma kendala di pengiriman saja ,lebih lama dari biasanya",bintang 5
mantap,bintang 5
None,bintang 2
terima kasih kak,bintang 5
pengiriman barang sesuai dengan spesifikasi,bintang 5
"packingan aman, barang mulus, barang langsung dipacking pada saat pembayaran. mantap",bintang 5
None,bintang 5
Barang Baru dan sesuai ekspektasi dan mantap...,bintang 5
"terima kasih barang sudah di terima dengan baik dan sesuai, bersegel...👍🏻👍🏻👍🏻",bintang 5
"Barang sampai dengan baik, unit yang di terima juga baik dengan masih tersegel. Kurangnya ada di dalam responsitifitas seller ke customer. bahkan saya rela kontak ke xiao... ",bintang 5
mantap lahhhhh ok gasssssssssssssssssssszz,bintang 5
Barang masih segel dan sesuai. Packing rapi,bintang 5
"sesuai pokoknya joss, gabisa foto udah di pake ini hapenya hehehe",bintang 5
good 👍,bintang 5
"Kondisi barang sangat baik & msh tersegel, varian dan kapasitas penyimpanan sesuai, cuma kurirnya aja sangat bermasalah.. waktu paket sudah saya terima saja di status... ",bintang 5
Manteb baru,bintang 5
barang sampai dengan aman dan tepat waktu,bintang 5
Bagus sesuai gambar dan deskripsi,bintang 5
"hp nya gacor tapi sayang pengiriman nya 7 hari baru nyampe, dan melebihi estimasi, semoga tokped tidak memilih id express lagi untuk kurir rekomendasi nya meresahkan bang... ",bintang 5
Barang sedang komplain tiba-tiba dianggap sudah selesai.,bintang 1
Bintang yang Menilai😎,bintang 5
overall oke,bintang 5
👍👍👍👍,bintang 5
bagus untuk ganti daily driver yang mulai kekurangan ruangan storage. poco f6 setengah tera ini bikin bisa napas lega lagi dari ponsel lama. pengiriman aman tanpa ada kur... ,bintang 5
mantab,bintang 5
bagus,bintang 5
udah diterima pengiriman cepat,bintang 5
"Sejauh ini masih lancar jaya, barang datang juga masih segel. best lah pokoknya.
cuman agak sedikit lama dipengiriman saja, semoga bisa lebih baik.",bintang 5
"Barang masih perawan repon penjual baik, meskipun hari libur masih di respon",bintang 5
real cuy barangnya aman,bintang 5
mantap bukan main walau hangat kadang pas idle,bintang 5
"mantap kerez ok
kippppppppppp",bintang 5
"bagus aman beli ol,segel, mudah2an awet yaa",bintang 5
Barang sesuai dengan deskripsi,bintang 5
"Barang masih legel, smua lengkap dan mulus",bintang 5
"poco f6 emang sebagus itu mantap melebihi ekspetasi🥳🥳
(saran gw jangan mao make kurir ID ekspress. pengiriman lama pake banget,ini aja gw greget buat ambil langsung ke... ",bintang 5
"Good barang semuanya aman , Gacor hp nya bos",bintang 5
"Barang mendarat dengan selamat, walaupun agak lama. Tapi over all puas banget",bintang 5
"Barang tersegel rapih waktu sampai, Handphone semua berfungsi baik saat digunakan, Pengiriman agak lambat mesen jumat malam dateng Senin Sore",bintang 5
"good job, kaga percuma blanja di official, smua hal rekomended thx",bintang 5
"barang msh disegel, lengkap dicek, dan berfungsi dengan baik.",bintang 5
"barangnya masih segel dan bagus, gak ada cacat atau kekurangan, semuanya jos",bintang 5
barang masih tersegel waktu sampai tanpa cacat. pengiriman juga cepat. Terima kasih 🙏,bintang 5
Barang masih tersegel sempurna saat tiba. Semuanya oke sesuai ekspetasi,bintang 5
mantab laku terus  gahar2.....,bintang 5
"barang berfungsi dengan baik, masih segel, packing aman",bintang 5
"Barang ori dan sesuai pesanan, pengiriman juga cepat!",bintang 5
"Barang masih segel waktu diterima, sesuai deskripsi, semoga awet",bintang 5
MANTAP KUALITAS BINTANG 5 TPI HARGA EMANG 5 (juta),bintang 5
"pengiriman cepat, kemasan dobel dus dan bubblewrap didalamnya",bintang 5
"hp mantep emang kualitas kamera bukan yang terbaik tapi kalo di adu sama merk besar lain yang harganya bisa 2x lipat dari f6, f6 ini masih bisa nandingin mereka. performa... ",bintang 5
"Pengiriman cepat, dan barang sudah sesuai ya, aman lah pokok e",bintang 5
"original. puas bgt. dapet 5gnya juga.
pengiriman jg oke",bintang 5
mantab,bintang 5
"Ori n segel, kirim cepat, sesuai pesanan. keep good work👍",bintang 5
mantap,bintang 5
"Mantap, 12/512 plus extended ram jadi 16/512.
layar bagus kamera bagus",bintang 5
"barang sampai dengan selamat, 
akhirnya kebeli hp idaman",bintang 5
"oke bagus, lumayan dapat potongan banyak",bintang 5
"Barang diterima utuh, lengkap, sesuai order.",bintang 5
"Mendang mending kasih jempol
atau ada mending mendang lain?",bintang 5
None,bintang 5
"kurir rekomendasi kykny gk cocok untuk gadget gini, bnar"" di hari terakhir paket baru sampai",bintang 5
mantap. brg segel. tidak repack. pokoknya gak nyesel deh,bintang 5
"hp nya oke” aja, cman kurir nya itu lah 😑😑",bintang 5
segel aman mantap pokonya,bintang 5
"barang berfungsi dengan baik, pengiriman cepat, jangan lupa belanja di official store agar terjaga keaslian barangnya, terimakasih xiaomibofficial🙏",bintang 5
None,bintang 5
Barang ny sampai dgn aman 😇😇pengiriman juga cepet 😍,bintang 5
mantap,bintang 5
"paket aman sampe tujuan, konsisi hp mulus ori juga. mudah"" han awet....",bintang 5
"Barangnya bagus, semoga awet",bintang 5
mantap,bintang 5
"official store
respon utk kirim cepat",bintang 5
"Barang aman👍, tersegel👍, garansi resmi 🫡",bintang 5
tidak mengecewakan seperti biasanya 🔥,bintang 5
"Pengiriman cepat, produknya juga memuaskan. Terimakasih",bintang 5
"spesifikasi sesuai
barang original",bintang 5
"Barang sudah sampai, sesuai dengan Pesanan, Terima Kasih.",bintang 5
"barang masih segel, pengiriman cepat aman, pesan kemarin hari ini datang",bintang 5
Barang bisa nyala,bintang 5
sip... sudah tidak diragukan lagi.... mantul,bintang 5
"Cakep, cmn ada debu di dalem antigores bawaan hp",bintang 5
Aman tapi pengirimanya lamaaa banget,bintang 5
"bayar kemarin, langsung sampai sore ini.. luar biasa 👍",bintang 5
"HP dengan Value for Money terbaik tahun 2024 🔥
aga kasian sama brand sebelah, tapi memang beda target market 🤣",bintang 5
mantaps cepet dan barang original,bintang 5
"top sesuai pesanan, cepat pesan tgl 31 malam sampai d rumah tgl 3 siang, kurir oke id ekspres rekomendasi. semoga poco f6nya awet",bintang 5
"Barang diterima dengan selamat, semoga awet 👍",bintang 5
barang masih tersegel dan berfungsi dengan baik👍🏿,bintang 5
None,bintang 5
barang sampai dengan aman,bintang 5
"Barang sudah nyampe selamat sampai tujuan, masih segel warna sama ram sesuai
packing aman, tidak ada penyok",bintang 5
Ok,bintang 5
"sempet pesimis baca komen paket nyangkut 2 minggu ga kelar2, tp diiklasin aja trnyata sampe juga. pesen 31 juli, tgl 3 udh dateng",bintang 5
None,bintang 5
"Barang sesuai, paket aman, thanks",bintang 5
"paket ori, segel, packing sangat rapi dan aman.",bintang 5
Gercep barang datang aman makasih selret,bintang 5
barangnya normal semoga awet,bintang 5
"packing rapi dan aman, tidak ada cacat di kardus box HP nya, dikirim tepat waktu, produk sangat2 bagus, terimakasih",bintang 5
Mantap,bintang 5
nice sesuai,bintang 5
barang sudah sampai dan masih tersegel serta terbungkus rapi dengan bubble dan kardus,bintang 5
barang sudah sampai dan masih tersegel serta terbungkus rapi dengan bubble dan kardus,bintang 5
"Barang dikirm dengan sangat baik, di Tokopedia dikirim tidak hanya dengan bubble warp saja tapi menggunakan kardus tebal. Pesan Malam pagi langsung diproses. Datang denga... ",bintang 5
None,bintang 5
"barang bagus sesuai deskripsi, pengiriman cepat.",bintang 5
pesanan sudah sesuai,bintang 5
"Barang berfungsi dengan baik, box aman 
minus di respon aja sama proses pengiriman lama betull",bintang 5
"Barang sampai dengan aman dan selamat, pelayan juga cukup oke, walaupun admin slow respon.

Sejauh ini/2 hari pemakaian produk berjalan dengan baik, walaupun ditemukan be... ",bintang 5
"HP nya keren, sampai dengan aman, pengiriman cepat",bintang 5
"barang original, pengiriman cepat",bintang 5
"bagus 
unit lengkap 
dan sesuai",bintang 5
hp lumayan tipis. semoga awet hpnya. yang terkirim sesuai spek,bintang 5
mantap,bintang 5
"barang resmi 
bergaransi
sesuai dengan pesanan",bintang 5
Paket saya terima 24jam setelah saya order dan aman semua. Saya menggunakan anter aja karna memang biasa pakai itu. Fitur camera dll semua aman berikut isi lengkap semua... ,bintang 5
None,bintang 1
"Barang original sesuai gambar dan spek, pengiriman sesuai jadwal",bintang 5
"Puass, moga awet",bintang 5
"barang mantap, tp kamera 60fps 4k klo di low light kurang",bintang 5
puas sesuai expektasi. barang sesuai bisa buat gantikan hp sony xz2p jadul saya,bintang 5
"mantapp dpt 5,2jt varian ram 12gb
sayang banget ga dpt splitter",bintang 5
"Barang ok, pelayanan sedikit slow res mungkin karena ramai peminat, garansi 15 bulan.",bintang 5
barang bagus original,bintang 5
"Alhamdulillah brg sampe tnpa kurang, meski pengiriman lama",bintang 5
bagus barang masih segel dan berfungsi normal sesuai deskripsi,bintang 5
"Barang nya bagus
cuman admin xiaomi di tokped sangat tidak fast respon untuk menjawab chat konsumen",bintang 5
"barang datang dengan aman, sempet ketar ketir dicolong ekspedisinya.",bintang 5
"barang original... packing qman, pengiriman cepat, seat diskripsi. mantap....",bintang 5
"barang bagus, performa mantap, kamera lumayan. tapi sayang charger saya langsung ilang, maling **********",bintang 5
respon cepat proses cepat barang mantap sesuai dengan pesanan Terima kasih xiaomi sukses selalu,bintang 5
"good, cuman agak lama pick dri kurir",bintang 5
unitnya top markotop,bintang 5
Hp berfungsi normal,bintang 5
Luar biasa cepat sampai. barangnya bagus aman,bintang 5
pengiriman cepat barang sesuai deskripsinya,bintang 5
"Alhamdulillah barang d terima dengan selamat, tidak ada kendala, mantabb,,, 👍👍👍👍",bintang 5
pengirimannya cepat dan kualitas nya bagus👍👍👍👍👍👍👍,bintang 5
"Pengiriman cepat dan aman, overall oke utk produknya dan berfungsi dengan baik",bintang 5
"Bagus packing rapi barang sesuai 👍
Barangnya cakep 👍👍",bintang 5
Barang Sudah Mendarat Dengan Selamat... Mantappp..,bintang 5
mantap,bintang 5
"barang mantap, packing aman, pengiriman juga cepat",bintang 5
mantapp pengiriman saja agak lama dr ekpedisinya. overall hp bagus kenceng parah,bintang 5
"Pengiriman 4 hari, dan tracking ID Express lancar. Brang aman meski cuma bungkus buble wrap dan dibungkus dus lagi. Barang dus segel indonesia, blom sempat buka dus HP, s... ",bintang 5
kurir cepat,bintang 5
"adminnya gercep, pengiriman cepat, packingnya rapih",bintang 5
"Barang bagus, seller fast respon, mantapp rekomen bangett👍👍👍",bintang 5
"Mantab, original masih segel, keren, puas versi 12/250gb",bintang 5
packaging rapih barang aman sampai tujuan,bintang 5
Bagus. Pokoknya bagus lah. Main game terasa beda setelah upgrade dari Poco M6 Pro dan Poco F5. Yang ini emang lebih bagus aja. Menurut saya pengalaman main gamenya sediki... ,bintang 5
di coba dulu makasih,bintang 4
"mantap bang, auto rata kanan maen hok",bintang 5
"Barang masih segel waktu di buka, dan pengiriman cepet bangett, Senin sore pencarian kurir Selasa sore dah nyampe, gg Sicepat",bintang 5
barang aman masih tersegel dengan sempurna. pengiriman termasuk normal 2-3 hari baru sampai. ponsel sudah dicoba mantapp,bintang 5
"Mantaaap barangnya, pengiriman cepat dan sangat memuaskan.",bintang 5
Barang masih disegel sampai terima. Pengiriman lumayan cepat,bintang 5
"original,masih segel,bagus",bintang 5
"original, garansi resmi, spesifikasi sesuai",bintang 5
"barang original, pengiriman cepat..rekomended seller",bintang 5
"paket diterima dengan kondisi baik, jekenfnj",bintang 5
Barang diterima dalam kondisi baik. Pengiriman cepat. Terima kasih banyak 🙏,bintang 5
Great,bintang 5
top,bintang 5
"hpnya ok, cm opsi pengiriman ngak ada yg instant jadinya lama bgt.",bintang 5
barang sesuai deskripsi penjual,bintang 5
barang ori..kondisi disegel..,bintang 5
"Packing Baik, Barang Aman,Segel Utuh cuma nunggu pickup aja yang lama. mungkin kurangnya antigores bawaannya aja yang gampang nempel debu. Tapi untuk HP nya enteng dan ny... ",bintang 5
MANTAF tak pernah mengecewakan👌,bintang 5
mantap sesuai deskripsi dan cepat sampe sesuai dengan waktu,bintang 5
"Barang ok, paket tiba dengan selamat, kurir ok",bintang 5
TERIMAKASIH ✨,bintang 5
sesuai pesanan barang bagus pengiriman cepat,bintang 5
mantap jiwa. berasa kaya pegang 15 Promax,bintang 5
"sudah puas dengan hp xiaomi, setiap ganti hp, pakainya xiaomi aja.",bintang 5
Cool bro😎🔥,bintang 5
mantap min,bintang 5
"mantap sesuai spesifikasi, pengiriman cepat",bintang 5
barang bagus sekali terimakasih telah mengirimkannya ya gan,bintang 5
baguuush,bintang 5
kurir lemot abis,bintang 4
siip all,bintang 5
"Alhamdulillah barang sampe dengan lancar, ori dan segel. tapi disini gw cuma agak kecewa sama pelayanan xiomi official ditokped yg kurang responsif menjawab pertanyaan pe... ",bintang 5
original .garansi resmi. .pengiriman cepat,bintang 5
"barang original, sesuai dengan pesanan.",bintang 5
"Barang sudah sampai, berfungsi dengan baik dan semoga awet. Sempat takut juga sebelumnya dapat expedisi pengiriman rekomendasi toko namun ratingnya buruk, tapi syukurnya... ",bintang 5
"Pesanan sudah sesuai, Mantap lah, jos jos",bintang 5
"Pesanan sudah sesuai, Mantap lah, jos",bintang 5
"Pesanan sudah sesuai, Mantap lah, oke",bintang 5
maklum pengiriman yang gratis jadi gak bisa milih. tapi baru 2 hari megang ternyata ada diskon lagi.,bintang 5
barang sesuai pesanan packing aman tanpa ada kerusakan,bintang 5
Alhamdulillah barang sudah sampai barang bagus sesuai pesana,bintang 5
barang segel,bintang 5
Packaging nya baik dan produknya diterima dengan baik dan mulus. Spek kencang dengan harga value for money.,bintang 5
hp datang dengan selamat Alhamdulillah,bintang 5
bagus sesuai deskripsi dan aman. ajainjais,bintang 5
"Pesanan sampai dengan selamat, pengiriman super cepat, kurir yg anter juga ramah. Thanks Xiaomi Indonesia",bintang 5
"barang segel, keadaan baik, tidak ada cacat sama sekali. cuma pengiriman yg agak lambat",bintang 5
"makasih min , respon sangat cepat admin nya . barang okee semoga no kendala selama pemakaian",bintang 5
mantap bagus barang nya dapet diskon lg. terima kasih seller dan tokopedia,bintang 5
Ok,bintang 5
barang segel the best si terjamin pokok nya,bintang 5
"Barang segel, nota ada, expedisi cepat. yes",bintang 5
sejauh ini barangnya masih aman dan ga ada cacat saat pengiriman. mantap,bintang 5
oke mantap dapat discon gasssssssssssssss,bintang 5
Jagan gunakan ID expres lagi lama kali pegiran,bintang 2
sesuai pesanan berfungsi dengan baik . semoga GX ada bug di hp .,bintang 5
"Sangat puas, pengiriman cepat semoga awet 🥰",bintang 5
"mantap , segel aman sampe ditangan
semoga hp ny awt sampe 50 tahun
langsung download HoK",bintang 5
"barang masih segel bnib, pengiriman cepat dan amanah",bintang 5
"Segel ori, packing rapi darpada toko sebelah kardus tipis dan penyok...🤭",bintang 4
mantab,bintang 5
"mantuliti mantulita punya F5 dan F6 yuhuuu
sesuai ekspektasi .

ternyata cepet kok ke luar Pulau. CO tgl 25 nyampe tgl 30.",bintang 5
Pesanan sampai dengan baik.. Sesuai ekspektasi 👍,bintang 5
"barang di segel saat sampai Dan Ada garansi resmi nya, tokonya terpercaya👍👍",bintang 5
"beli di official dijamin aman dan segel, recomended",bintang 5
None,bintang 5
barang aman masih segel packing lumayan aman,bintang 5
None,bintang 5
barang bagus.. prosesor termasuk paling cepat di range harga segitu . ram sama penyimpanan juga oke.. hanya casenya dari plastik.. jadi harus beli langsung case baru..,bintang 5
Mantep tapi kameranya belok..kmbali masing2 selera.ori dan masih segel,bintang 5
B aja LAMBAN,bintang 1
"GACOR PARAH HPNYA, JANGAN RAGU JANGAN BIMBANG ADA POCO UDAH PASTI MENANG 😂",bintang 5
"cukup puas tapi huhu kenapa baru diskon setelah aku ambil unit harga 5,7 😿",bintang 5
pengiriman cepat ...barangnya mantap...anak senang,bintang 5
mudah mudahan awet,bintang 5
POCO F-series memang tidak pernah mengecewakan. Original product + fast delivery 👍,bintang 5
mantap pengiriman cepet bisa di bilang sehari si soalnya sabtu minggu mungkin lama di shipping si mungkin karna weekend order jumat nyampe senin siang,bintang 5
"Barang masih di segel, kualitas terbaik. 
Kurir ID Express cukup memuaskan. Admin slow respons. Poconya Mantap!",bintang 5
Batang segel. Packing bagus. Barang aman sampe tujuan,bintang 5
"oke lahh mantapp joss gandoss bledosss, oke",bintang 5
proses pengiriman cepat....,bintang 5
"barang sampai dengan selamat, packing bagus",bintang 5
mantap mendarat dengan selamat...performanya mantaaap,bintang 5
"Barang masih disegel waktu pengiriman sampai lumayan cpt, bergaransi resmi kualitas barang original.",bintang 5
"product sampai dengan selamat dan masih tersegel, mantap",bintang 5
"oke cepat banyak promo, tadinya mau beli di mistore eh promonya banyak di ijo. okelah gas",bintang 5
None,bintang 5
mantaaap,bintang 5
barang bagus👍,bintang 5
"Pengiriman Cepat
Harga Terjangkau
Kesbek melimpah
spesifikasi mantab gak ada obat",bintang 5
"kecewa berat, sejak awal sudah tanya tentang faktur pajak, dijawab bisa, setelah dibeli dibilang tidak bisa menerbitkan faktur pajak",bintang 1
"barang segel no cacat sedikitpun, Performa mantap gak main main 100% joss",bintang 5
"Respon Cepat, barang bagus,pengiriman cepat,packing aman..apalagi ya..bintang aja deh yg bicara😁👍🏽",bintang 5
"Belanja di Official Store emang beda, ngga worry.
Pokoknya Puas",bintang 5
"saya cuma ingin memastikan kalau garansi nya memang benar berlaku, karena saya dulu punya poco x3 pro kesusahan untuk claim garansi, untuk seri F sampai sekarang saya bel... ",bintang 5
Barang sampai dengan cepat dan tanpa cacat. Poco F6 berfungsi normal meski belum semua aplikasi di install,bintang 5
barang diterima dengan baik. pengiriman cepat. barang ori,bintang 5
"Barang ok, trus pengiriman cepat. Tidak mengecewakan lah. Semoga hp nya awet",bintang 5
packing aman sekali. pertahankan. terimakasih xiaomi.,bintang 5
"Barang bagus, sesuai, masih menunggu dan melihat kedepannya apakah bagus atau enggak",bintang 5
mantap,bintang 5
"mantapp, barang nya mantull",bintang 5
"Barang masih di segel,dan pengiriman sangat cepet,barang realpic saya sangat puas belanja di toko ini",bintang 5
mantap,bintang 5
"barang tersegel dan dikirim dengan baik, pengiriman cepat hanya 2 hari",bintang 5
gokils,bintang 5
oalah Tau Gitu ambil 12+256 5JT pasa **************,bintang 5
Pesanan sudah sesuai,bintang 5
BERKALI-KALI BELI DISINI . OKE MANTAP REKOMEN . GASS AJA POKOKNYA .,bintang 5
aman. barang sampe dengan aman dan selamat. hp sudah dinyalakan dan overall bagus,bintang 5
"mantap barang bagussssssss, packingan aman",bintang 5
Oke mantap barang ori bagus pegirim cepat,bintang 5
Oke,bintang 5
"Barang sampai dengan selamat dan cepat cuma 2 hari saja, tidak ada kerusakan
Original sesuai spek
Mudah²an awet seperti Poco F3 yang saya pake sampe sekarang",bintang 5
barang ori  kwalitas ok pengiriman cepat,bintang 5
Setelah pakai hampir sebulanan nih hp gokil juga jir,bintang 5
"untuk warna green Kya nya memang ad bercak, gk tau klo warna lain, sepertinya beberapa konsumen mengalami hal yg sama, awalnya pas di buka aman² aj tpi beberapa menit kem... ",bintang 5
mantap kenceng 120fps buat pubg gas beli aja disini,bintang 5
"Barang masih tersegel dan 100% original! 

pengiriman tepat waktu",bintang 5
Barangnya original 👍 Kemasan disegel Spesifikasi sesuai Ada garansi resmi Warna sesuai pesanan Barangnya mulus Packaging aman 🙏 Packaging rapi Respon penjualnya top Pro... ,bintang 5
"barang sementara masih baik, tapi paketnya hanya kardus dan buble wrap biasa, padahal dah bayar lebih untuk keamanan paket barang",bintang 4
kerenn mantapp wusswuss,bintang 5
"Pengiriman agak lama, tp barang diterima dalam kondisi baik & tersegel.",bintang 5
Good. Lagi dicoba sekarang. semoga bagus kaya review nya,bintang 5
mantep,bintang 5
sesuai pesanan,bintang 5
"fitur fast chargingnya aneh, ga jayak hp sebelumnya F3 dan 12T padahal sama2 xiaomi. Mentok di 12W kalo layar aktif. Dikirim ke JKT buat dicek katanya ga normal, tp dibal... ",bintang 1
bagus bagus bagus bagus bagus bagus bagus bagusbagus bagus bagus bagusbagus bagus bagus bagusbagus bagus bagus bagusbagus bagus bagus bagusbagus bagus bagus bagusbagus ba... ,bintang 5
gak nyesel gilak,bintang 5
"👍👍👍👍👍...respon cepat, proses cepat...",bintang 5
Lama banget anter aja 3 minggu baru smpe 🫨,bintang 4
"Walaupun pesan online sampainua selalu cepat, packaging juga aman. Makasih",bintang 5
good,bintang 5
Barang berfungsi dengan baik. Fiturnya ok. Pengirimannya terbaik. Mantab,bintang 5
Cuan cuan cuan cuan cuan thanks voucher nya tokoped sebagai tengkulak I'm happy ******* ☺️,bintang 5
Cuan cuan cuan cuan cuan thanks voucher nya tokoped sebagai tengkulak I'm happy ******* ☺️,bintang 5
Cuan cuan cuan cuan cuan thanks voucher nya tokoped sebagai tengkulak I'm happy ******* ☺️,bintang 5
Cuan cuan cuan cuan cuan thanks voucher nya tokoped sebagai tengkulak I'm happy ******* ☺️.,bintang 5
mantab lah pokoknya,bintang 5
"Barang sampai di degel, aman dan lengkap semua tidak ada keurangan",bintang 5
CAKEP BETT GG BANGET,bintang 5
"Barang bagus, penjual bagus, ekspedisi payah",bintang 5
"Barang sesuai, berfungsi dengan baik. Semoga awet. Thank you",bintang 5
Mantap👍👍,bintang 5
Juuoooss 🔥🔥🔥👍🏼👍🏼👍🏼,bintang 5
top... barang komplit. alhamdulilah amnnnnn...,bintang 5
pengiriman lama banget saat launching ini hp. kapok beli lagi . 😭,bintang 1
"barang masih tersegel dengan rapih begitu sampai, begitu unboxing, barang masih rapih dan semua isinya lengkap serta barang masih dalam kondisi baru dan bagus (yg aku aga... ",bintang 5
Mudah-mudahan berkah,bintang 5
barang masih disegel nomer imel sesuai charger berfungsi,bintang 5
"Barang masih disegel waktu sampai, berfungsi dengan baik, garansi panjang. ⭐⭐⭐⭐⭐",bintang 5
"kalo masih pakai id exspres gk bakal beli lagi kayaknya, barang 15 harian baru sampai",bintang 1
"Barang Mantab, mulus, Dan lengkap. nggak kecewa. Tp sayang ukuran Hpnya kecil di tanganku yg besar.",bintang 5
"kualitas top, barang istimewa masih tersegel rapi. pengantara juga oke meskipun udah malem tetep dianter",bintang 5
sampai hari ini masih belum mengecewakan.,bintang 5
"mantul,barang baru di pesan sdh siap menunggu kurir, pengiriman nya juga cepat,unit aman dan segel, terimakasih..",bintang 5
"pesan sekali abis stok, dibilangnya pas udh ke cancel otomatis akhirnya pesen lagi 3 hari kemudian. tapi barang yg sampe bagus packingannya bagus.",bintang 4
oke terimakasih,bintang 5
"Barang kondisi bagus, spesifikasi sesuai, barang ori. hanya saja pengiriman lama.",bintang 5
mntp,bintang 5
"mantap mendarat dengan selamat, dan juga tepat waktu",bintang 5
"mantab barang nya oii, kondisi bagus, cuma lama pengiriman doang padahal deket lokasi nya, gara2 pake jasa kirim gak bisa pilih2",bintang 5
keren,bintang 5
barang ORI sesuai pesanan packing rapi.lancar dan kondisi barang betul2 mantap .trm kasih tokopedia seller dan kurir.semoga usaha bertambah sukses,bintang 5
None,bintang 5
"Barang masih di segel,mulus, original, pengiriman oke, langsung dri xiomi offecial store",bintang 5
"barang segel, spesifikasi gahar, lancar buat daily",bintang 5
pokoknya OK,bintang 5
Respon cepat,bintang 5
None,bintang 3
good,bintang 5
okeeeeeeee eeee eeeeeeeeeeeeeeee eee eeeeeee,bintang 4
"Proses kilat, seller responsif, packing oke barang aman sentosa, produk tetep best price/perf walau yg 8/256 sekalipun.",bintang 5
"Proses kilat, seller responsif, packing oke barang aman sentosa, produk best price/perf.",bintang 5
"Mantap, brg msh segel. Pengiriman sesuai estimasi waktu",bintang 5
"sesuai request, pengiriman cepat barang bergaransi",bintang 5
mantep,bintang 5
mantap,bintang 5
"barang masih bersegel, namun pengiriman cukup lama",bintang 5
Mantap. big space speed mumpuni. Pengiriman saja agak kurang.,bintang 5
"barang berfungsi dgn baik, cmn masalah di pengiriman box nya ada yg penyok di samping, ** express lama bgt pengirimannya ** akhirnya tak ambil sendiri ke kantor",bintang 4
mantap. barang mulus,bintang 5
Poco f6 the besttt,bintang 5
"so far bagus bagus aja sih, cuma paling pengiriman aga lama emang id express rada2 drdulu jg",bintang 5
barang berfungsi dengan baik,bintang 5
"Barang sampai dengan aman, Semoga awet",bintang 5
"packingnya bagus aman ga lecet, barang sampai dengan aman",bintang 5
"bagus barang masiih disegel, spesifikasi barang sesuai top markotoplah",bintang 5
Sampai di Kalimantan dengan selamat .,bintang 5
barang baguss .,bintang 5
minus penggiriman aj sih lama pake bgt,bintang 4
puji tuhan sampai dengan aman semoga tidak ada kendala,bintang 5
barang msh segel dan keadaan baik,bintang 5
"cs yang balas bot terus,gk memberikan solusi sama sekali",bintang 1
barang segel..ori..intinya puas..tapi kecewa dengan ekspedisi nya (ID express)..,bintang 5
mantap,bintang 5
"overall sangat puas dengan hp ini. game lancar foto bagus, smooth juga",bintang 5
"lebih murah daripada di luar, sayangnya banyak game baru yg belum optimized dengan chipsetnya tapi",bintang 5
sipp,bintang 5
"mantep cuyy ,mins lebih cepet panas keknya poco ini",bintang 5
best,bintang 5
Barang sampai dengan selamat,bintang 5
josssssss bangettttttt,bintang 5
Original,bintang 5
