Review,Rating
pengiriman cepat mantap 👍,bintang 5
bagus,bintang 5
"sampai dengan selamat, dalam kondisi mulus dan tersegel.👍",bintang 5
"Terima kasih barang sudah diterima dan dikemas dengan baik, respon dari seller juga cepat, pengiriman aman.",bintang 5
None,bintang 5
layarnya ternyata lebih sedap dipandang redmi note 9,bintang 5
mantap,bintang 5
Barang sampai dgn selamat.. packing juga lumayan aman.. semoga next bubblenya lebih tebal.. semoga awet.. terima kasih,bintang 5
cepat dan kualitas terjamin,bintang 5
Pengiriman sangat cepat dan sesuai pesenan,bintang 5
"mantab.. sori baru ulas, baru balik rumah... semoga barang awet.. pengiriman sesuai jadwal, emang lupa buat ambil barang aja, jadi review nya telat.. makasih gan",bintang 5
Recomended store,bintang 5
Barang sesuai pesanan,bintang 5
mantap barang sesuai masih segel dan pengiriman juga cepat puas semoga awet,bintang 5
sesuai dengan pesanan,bintang 5
None,bintang 5
"brng sesuai kemasan rapi dan aman...
cmn fa mslh di kurir aj tapi sdh aman...",bintang 5
barang masih di segel.paking rapi.,bintang 5
"Alhamdulillah udah sampe, bagus buat aku yg sehari-hari pakai hp cuma buat telfon, sosmed, main game udah lebih dari cukup, kamera juga upgrade dari seri redmi note 10S y... ",bintang 5
barang datang dengan selamat dan original mantabb tokonya,bintang 5
terbaik mantap,bintang 5
packing rapih dan aman terikasih,bintang 5
"original
pengiriman gas poll",bintang 4
"Paket sudah sampai, respon seller dan pengiriman cepat, produk tersegel, original, dan berfungsi dengan baik. spesifikasi sesuai deskripsi. rekomended",bintang 5
mnatzzbb,bintang 5
"Paket diterima dengan aman, Hp berfungsi dengan baik dan tidak ada kendala.

Terima kasih xiaomi 🙏",bintang 5
barang bagus segel,bintang 5
"pengiriman cepat, barangnya original, dan packagingnya super tebel 👍👍👍. pokoknya recommended seller 🌟",bintang 5
mantapp,bintang 5
pengiriman cepat barang original mantap,bintang 5
"Alhamdulillah, barang diterima dengan baik. Packing rapi, pakai bubblewrap. Dus masih tersegel. Model sesuai order. Recomended seller.",bintang 5
gk fleksibel mau ganti type aja gk bisa,bintang 2
"amanah toko nya,,bagus engga nyesel beli di toko resmi",bintang 5
"Hp sampe dengan selamat, pengiriman lebih cepat dari perkiraan. Fitur dan spesifikasi hp so far memuaskan. thanks seller 🙏",bintang 5
Jos margojos lah,bintang 5
puas,bintang 5
None,bintang 5
None,bintang 5
"barang bagus karena dari official, sesuai pesanan dan cepet,  moga awet",bintang 5
"barang sdh diterima,original, sesuai pesanan,pengemasan baik dan aman.",bintang 5
"beli di toko official ya guys, jaminan ori, packing aman segel utuh respon satset dan pengiriman watwet",bintang 5
hp nya bagus. sangat cocok untuk anak saya. proses tukar tambahnya juga mudah banget,bintang 5
"Harap tinggalkan paket di depan pintu. Terima kasih!
Harap tinggalkan paket di depan pintu. Terima kasih!",bintang 5
mantul pokokke packing aman. bubble wrap,bintang 5
ok gass ok gasss mantap ya pak barang bagus saya tunggu ya pak nanti saya cek lagi,bintang 5
"keren,,, Tangerang - Kabupaten serang blom 24 jam landing, safety bgt thanks seller tokopedia and kurir yg amanah",bintang 5
"semoga awet, pengiriman cepat, packing rapi.",bintang 5
"pengiriman cepat, barang sesuai deskripsi. Pokoknya top dah",bintang 5
"mantep banget sih, terjamin keasliannya dah",bintang 5
"sudh diterima ini saya foto
moho ada salah tidak foto saya",bintang 5
"barang masih full segel, packing aman 👍👍",bintang 5
paking aman unit berfungsi normal pengiriman cepat,bintang 5
Alhamdulillah,bintang 5
None,bintang 5
"kualitas barang baik,garansi resmi, pengiriman barang baik",bintang 5
"matap, barang diterima dengan selamat, pengirimannya cepat berfungsi dengan baik 👍",bintang 5
barang sampai dgn selamat.. alhamdulillah sesuai pesanan.. semoga awet Amiin..,bintang 5
Bagus banget ngak nyesel!! Rekomen,bintang 5
"ah parah ini terlalu keren.
softcase nya bagus dari lahir :v. makasih",bintang 5
"good lah, pembelian ke dua mantap.",bintang 5
None,bintang 1
0ok. cuman pengirinan ke PONOROGO agak lellet,bintang 5
"Barang masih disegel waktu sampai, berfungsi dengan baik",bintang 5
"packing rapi, barang bekerja dengan baik... mantap",bintang 5
Ok,bintang 5
barang udah dtg tanpa cacat. semoga awet,bintang 5
"mantep, barang ori, harga bersahabat, spesifikasi garang.. thank you official store xiao mi",bintang 5
barang yg ke 2...selalu tepat waktu... barang mantab... toko menjawab dengan cepat.... terima kash,bintang 5
"Sesuai pesanan, mantap!",bintang 5
barang original masih segel saat diterima dan berfungsi dengan baik garansi resmi,bintang 5
Terima kasih pesanan sudah sampai,bintang 5
bagus dan sesuai,bintang 5
Beli beli kuy bro hp ji ges,bintang 5
"hp datang dengan selamat,barang bagus,semoga awet dan berkah.",bintang 5
"pesen jumat sore , Sabtu udah sampe uhuyyy",bintang 5
"bagus, pengiriman juga cepat pakai Anteraja, 2 hari sudah sampai",bintang 5
sakjosee proses cepat paking aman,bintang 5
"mau ganti type yg lain tidak.bisa padahal baru order hitungan menit, cancel pun ga bisa dgn alasan sudah masuk proses gudang..not recomend seller lebih mikir berkali kali... ",bintang 1
baterai boros banget.,bintang 4
Barangnya Mantep,bintang 5
"Okesih bubblenya doang gak full atas bawa worry pecah tp alhamdulillah untungnya engga, tolong lebih aware kalo elektronik jangan pelit bubble yaa biar gak sama sama rugi",bintang 5
barang berfungsi & pengirimannya cepat,bintang 5
barang sampai dengan aman dan cepat,bintang 5
None,bintang 5
"mantap semua aman dan lengkap. 
tersegel dengan rapi dan pengiriman cepat",bintang 5
"sempat terkendala di pihak ekspedisi, tapi overall bagus",bintang 5
"bagus handphone nya, masih segel, kondisi baru, imei sama kaya yg di dus nya.. yg pasti nya original 😍",bintang 5
juara,bintang 5
"Barang masih segel, spesifikasi sesuai deskripsi dan berfungsi baik.",bintang 5
HP mendarat dengan selamat,bintang 5
"produk dan pengiriman mantap,sesuai pesanan",bintang 5
sesuai deskripsi. proses lumayan Cepetlah. barang oke banget.,bintang 5
"barang ori, segel. 120hz, fast charging. mantap dah pokoknya. 🤣",bintang 5
barang terkirim dengan cepat dan dalam keadaan baik..,bintang 5
"mantap, packing rapih, pengiriman cepat",bintang 5
terimakasih packing rapi dan aman yang pastinya barang original,bintang 5
None,bintang 5
"sesuai permintaan, packing aman, pengiriman juga cepat..",bintang 5
"barang SDH mendarat dg selamat..packing aman
pengiriman cepat seller ramah
makasi seller sehat&sukses",bintang 5
"Alhamdulillah pesanan sudah sampai dengan baik, packing cukup baik, pengiriman cukup cepat. Semoga berfungsi dengan baik dan awet. Aamiin.",bintang 5
pengiriman cepat,bintang 5
sesuai,bintang 5
semoga awet 👍🏻,bintang 5
"setelah beberapakali beli xiaomi via online, baru kali ini agak dikecewakan.
proses agak lambat, packing kurang aman dari tangan jahil.
alhasil kardus robek, entah mau se... ",bintang 3
jos pengiriman sehari doang,bintang 5
"nice lah, tapi nyampenya lama",bintang 5
"Barang ori, gress, tokonya amanah, dan fast respon.
Mantap pokoknya ...",bintang 5
"barang sampai dengan selamat, tidak ada yang cacat, packing bagus menggunakan bubble wrap",bintang 5
Produk tersegel baru dalam kotak. Response seller cepat. Pengiriman cepat dan aman. 👍,bintang 5
top,bintang 5
barang sampai dengan selamat dan cepat..,bintang 5
"barang sampai dengan aman, kondisi utuh tanpa lecet,",bintang 5
makasih ud sampai tanpa cacat... bubble sayang cuma dikit...,bintang 5
"Alhamdulillah...berfungsi dengan baik
barang original 
semoga awet",bintang 5
"barang masih segel, lengkap, semoga awet",bintang 5
"Batangas sesuai dengan pesanan,,,, pengiriman just sang at cepat. Thanks min....",bintang 5
"Mantap, sesuai harapan sudah dicoba dan semua berfungsi dengan baik",bintang 5
"fast response, garansi resmi sesuai dengan pesanan",bintang 5
"masih perawan ada segel nya, kartu garansi dan karet kondom HP. pisik bagus tak ada cacat setitik pun",bintang 5
barang masih dalam kemasan aslinya. tokonya responsif. terima kasih,bintang 5
"barang ORI,masih disegel,p, fast respon dan pengiriman cepat. dapat diskon lagi... sudah kesekian kalinya belanja di dini",bintang 5
barang masih segel..normal semua..mantap,bintang 5
"Barang tiba dengan aman kualitas mantap, pengiriman juga lumayan cepat",bintang 5
"Alhamdulillah barangnya sampe dengan selamat, semoga awet",bintang 5
barang resmi dan packing rapih urusan cepet atau lama nya tergantung kurir nya atau pihak ekspedisi nya pokok nya mantap semoga amanah trus official xiaomi kabupaten Tang... ,bintang 5
"pesan warna biru datang warna emas , overall barang aman pengiriman aman",bintang 3
"barang Original, pengiriman cepat...tdk nyesel lah beli barang 2x disini",bintang 5
Pengiriman cepat barang aman,bintang 5
"barang original. pengiriman sangat cepat
 . bagus",bintang 5
Mantaap Redmi note 13 Snapdragon.. thnx xiaomi official.. thnx tokped,bintang 5
"Pengiriman lebih cepat dari estimasi kurir.
Barang sesuai pesanan, normal, baru, & masih segel.
Terimakasih. Semoga kedepannya normal hp nya.",bintang 5
"sesuai harga, ga enak buat maen ML",bintang 5
TOP Banget Xiaomi Indonesia 👍,bintang 5
"mantap, puas belanja disini masih segel",bintang 5
"berfungsi dengan baik, pengiriman cepat, good seller, adik saya senang sekali, terima kasih Xiaomi official store",bintang 5
"masi segel,asli manteb pokoknya,sampai tidak bisa berkata kata",bintang 5
bintang lima wes pokok nya xiaomi memang mantap...,bintang 5
puas pengiriman cepat,bintang 5
"prosuk sesuai, ori, garansi resmi, pengiriman sesuai",bintang 5
"Barang original, sesuai deskripsi , pelayanan seller sangat cepat

satu yg disayangkan harusnya brand official besar seperti xiaomi baiknya memakai ekspedisi yg sudah ter... ",bintang 5
barang 100% original packing aman pengiriman juga cepat seller amanah,bintang 5
mantap,bintang 5
Mantap (Super Wow),bintang 5
proses cepat banget. Sayang banget pengiriman e pake anteraja. harusnya lebih oke kalo selain itu,bintang 5
barang masih disegel dan berfungsi baik,bintang 5
"pengiriman cepat, barang masih tersegel dan sesuai pesanan. mudah""n awet dipakainya",bintang 5
barang cepat tiba dan sesuai,bintang 5
"barang masih disegel pas sampe dan ada garansi resmi. packing aman. dari xiaomi official puas bgt.
Hanya saja sempet terkendala dengan jasa pengiriman anteraja yang meleb... ",bintang 5
"mantap, Barang segel sesuai pesanan dan deskripsi, 
xiaomi best seller ✨✨✨",bintang 5
"mantap
makasi tokopedia",bintang 5
barang masih disegel. ada garansi resmi. packing aman. respon penjual bagus. kualitas barang ori,bintang 5
bagus  . tpblm di coba,bintang 5
None,bintang 2
Keadaannya sehat saja😁 trimakasih Xiaomi😘,bintang 5
original..segel....pengiriman cepat,bintang 5
barang sesuai pesanan .. pengiriman sangat cepatt ... 👍👍,bintang 5
"barang masih di segel, packing aman, dan pengiriman sangat cepat",bintang 5
"pengiriman cepat,
fast repons..
kan jadi nyaman ke customer, makin makin sering beli hp disini.",bintang 5
"paket aman, sesuai deskripsi, segel aman",bintang 5
good 👍👍,bintang 5
barang orisinil,bintang 5
top dan semoga awet hpnya,bintang 5
barangnya ori & masih disegel.,bintang 5
"barang oke , 
JANGAN pakai pengiriman ANTERAJA pengiriman lama.",bintang 3
"Alhamdulillah cepet banget barang sampe dengan aman sesuai peranan tidak mengecewakan , terima kasih Xiaomi!",bintang 5
"barang masih di segel, pengiriman sangat cepat, ada garansi resminya, berfungsi dengan baik, tapi tidak ada alat SIM ejectornya,, sangat puasss😍",bintang 5
"Setelah pemakaian beberapa minggu, ada hal-hal yang mau saya komentari, pertama baterainya cepat habis, terus saya punya masalah dengan notifikasi ""Don't cover ea... ",bintang 3
mantaapp pengiriman cepet barang original,bintang 5
None,bintang 5
"barang baru masih di segel, seller ramah, ekspedisinya lamaaa bjir",bintang 5
packing rapi.. barang bagus.. semoga awet yaa..,bintang 5
Paket dalam kondisi baik saat penerimaan. Barang original berfungsi normal.,bintang 5
.,bintang 1
"Paket udah sampai,tapi blm sy buka,karena sy udah keburu berangkat...terimakasih",bintang 5
"Alhamdulillah belanja di xiaomi os selalu gercep, produk ok mudah2an awet. Hanya lambat di pengiriman",bintang 5
"barang nya bagus oke, cuma jasa pengirimannya yg lamaaa, mungkin pas hari lebaran sih",bintang 5
"barang segell, pengiriman sesuai tanggal meski banyak libur hari raya ... terimakasih min barang sampai dengan selamat,, ini adalah pembelian perdana barang online jutaan... ",bintang 5
"Barang masih segel, ori, ada kartu garansi, sama pengirimannya juga cepet. Keren pokoknya.",bintang 5
packing nya kurang aman.   robek.,bintang 5
cepat sampai aman tersegel bgt,bintang 5
None,bintang 5
"paking rapih,,aman,,barang berfungsi dengan baik,,yah walaupun kurir agak sedikit telat",bintang 5
"Bagus, Pengirimannya agak lama karena mungkin lebaran",bintang 5
A Nice Phone,bintang 5
"pesen jumat pg, sabtu siang sampai,,
barang ori, berfungsi dng baik smua,,",bintang 5
barang oke tapi pengiriman sangat lama dan harus ambil ke kantor anter aja soalnya kurir gamau nganter,bintang 4
Gabisa di batalin mau ganti unit padahal baru “pesanan diproses”,bintang 1
pengiriman cepat... no mines... recomended seller👌👍,bintang 5
Mantapp cepet bgt sehari sampe makasih xiaomi,bintang 5
ok goood,bintang 5
mantap,bintang 5
"garansi, berfungsi dengan baik, spek sama dengan yg ditulis",bintang 5
"Barang Original , Sesuai Spek , Mantul
spek mewah",bintang 5
"Produk original, diterima dengan baik. Cakep..",bintang 5
mantap,bintang 5
"barang masih di segel, berfungsi dengan baik,",bintang 5
"Top, pengiriman cepat 1 hari sampai, produk original, ok, mantap 👍",bintang 5
"pengiriman cepat, packing aman",bintang 5
barang ori,bintang 5
None,bintang 5
"Terima kasih Bos,
Barang sesuai deskripsi dan original,
Semoga awet,
Man",bintang 5
"pengiriman cepat  kurirnya juga cepat dan ramah, mantap lah, next pesen lagi sepertinya.",bintang 5
mantaap,bintang 5
mantappp sweeekaleeee,bintang 5
"harga 2,4 jt dapet flash sale ramadhan+diskon. mudah mudahan awet kayak redmi yg dulu cakep mentereng warna black kecekece badai hehe thanks",bintang 5
Menyala gann 🔥,bintang 5
Alhamdulillah hp sdh smpai dgn baik.segel utuh.mks seller smg ttap jaya,bintang 5
"box nya masiih tersegel, garansi ori, adminnya juga sangat responsif, tidak nyesal beli di toko ini",bintang 5
"barang sesuai, recomed",bintang 5
"Produk lengkap, bagus, sesuai ekspektasi",bintang 5
"Barang cepat sampai, original sesuai deskripsi... mantab",bintang 5
good,bintang 5
"paket tiba dengan aman tanpa kurang suatu apapun, trims!",bintang 5
"pengiriman agak sedikit lama tapi ok lah, paket aman dikasih bubble wrap juga, kardus agak penyok sedikit tapi nggak merusak isinya",bintang 5
"barang original, BNIB",bintang 5
"> Mantap
> Sesuai deskripsi
> Packing aman",bintang 5
wah mantap,bintang 5
mntaaaps,bintang 5
packing rapi barang bagus respon cepat pengiriman cepat...,bintang 5
pengiriman lama sekali packing pelit buble dan rawan penyok,bintang 4
"Barang sesuai pesanan, masih segel, so far so good, aman, semoga awet.. thax u seller.. kecepatan pengiriman lebih ditingkatkan lagi...",bintang 4
well,bintang 5
None,bintang 5
"Respon dan pengiriman sangat cepat.
Barang sesuai pesanan dan mantap jiwa dah pokoknya. ⭐⭐⭐⭐⭐",bintang 5
keren bosku... udah saya terima dengan baik.. semoga awet... terima kasih bosku...,bintang 5
"Barangnya bagus, sesuai dengan pesanan, terima kasih xiaomi",bintang 5
barangnya full mash segel dan tidak Ada cacat sedikit pun. mantapp,bintang 5
"HP Xiaomi Redmi Note 13
sungguh luar biasa kwalitasnya.
Mantap",bintang 5
"barang masih segel wkt sampai, kemasan rapi. cepat sampai",bintang 5
Barang diterima dengan baik dan Alhamdulillah hpnya berjalan dengan baik... semoga sukses selalu☺️,bintang 5
"hp nya okeh ori,, dan sesuai...puas bangetttt",bintang 5
"Mantap, sesuai pesanan 😍👍",bintang 5
None,bintang 5
oke mantab,bintang 5
keren...fast respon dan amanah,bintang 5
barang bagus kualitas official store,bintang 5
Bagus,bintang 5
"packing sangat aman, diterima dgn sangat baik. HP original dan segel, berfungsi dgn baik. pengiriman sangat cepat",bintang 5
"Mantap, fast respon. Pengiriman cepat",bintang 5
barang sesuai spesifikasi. terimakasih,bintang 5
"Produk sesuai deskripsi, terimakasih.",bintang 5
"Barang ori + pengemasan cukup rapid.. tapi kemarin minta request pakai pallet karena pengiriman liar pulau tp ga di kasih, so far ok",bintang 5
Mantap barang sesue aman dan bagus makasih makasih,bintang 5
"segel, ori aman packing bagus",bintang 5
"barang sesuai, pengiriman cepat",bintang 5
barang sesuai,bintang 5
paket sdh  nyampe .... barang   doble paking  ...masih  di segel  ..  makasih   ..semoga awet 🤲🤲,bintang 5
"kemasan paket nya aman,diberi kotak sedang supaya dalem nya tidak tertekan.",bintang 5
"barang datang kondisi segel rapi, barang original. softcasenya berkelas mantap. cuma pengirimannya aja yg kurang",bintang 5
barang ok dan mantap semua berfungsi dengan baik,bintang 5
mantab,bintang 5
bagus,bintang 5
keren warnanya yg ocean sunset bisa berubah rubah wkwkwkwkwk,bintang 5
"pesen hp dri tanggal 8 maret.. skrg tanggal 15 maret baru sampe dan itu jga langsung di datengin ke gudang sapx (ekpedisi) nya, krna status barang sudah sampai tapi baran... ",bintang 2
None,bintang 5
kerenn mantap. dapat harga promo,bintang 5
"Barang bagus dan rapi, packing juga aman. Mantap pokoknya",bintang 5
"puas banget sih beli disini, kemasan nya aman pol hp nya jg aman alhamdulillah ga kenapa napa. pengiriman cepet sehari sampe. puas banget😍",bintang 5
"barang masih tersegel, pengiriman cepat, recomended seller",bintang 5
None,bintang 5
"Barang aman, bublewrap tebal, segel semua. berfungsi dengan baik",bintang 5
"barang original, pokoknya bagus!",bintang 5
ok mantp,bintang 5
mantap... barang baru... segel nya mantap... puas x...,bintang 5
"Barang datang dengan aman, packing aman, barang mantap desuai pesanan",bintang 5
"barang oke, keren ori mantap deh",bintang 5
None,bintang 5
"barang bagus sesuai gambar, masih tersegel dan paking aman, pengiriman cepat",bintang 5
Packing nya sangat safety karena pakai palet. kualitas barang juga sudah sesuai spek HP. terima kasih,bintang 5
None,bintang 5
"barang tiba dengan  baik 
👍👍👍",bintang 5
None,bintang 5
mantab,bintang 5
Bagussss,bintang 5
sudah tiga kali belanja di sini dan selalu puas. terima kasih ya 🙏,bintang 5
Mantaaap,bintang 5
barang sampe selamat mantap,bintang 5
baguss 👍👍,bintang 5
pengiriman cepet & aman. untuk seri note 13 body warna birunya cakep ditambah case hitam makin keren. semoga awet mantap xiaomi,bintang 5
oke seeeppp,bintang 5
"Barang diterima dlm keadaan tersegel, garansi resmi,  mudah²an awet. Pengiriman pake anteraja. 

Terima kasih",bintang 5
"pengiriman cepat cuma 3 hari langsung sampe
casingnya juga ok sih
presisi ke kamera nya
biar ngurangin bump ke kamera
mantapppppp",bintang 5
keren,bintang 5
"bagus, pengiriman cepat
segel aman",bintang 5
hp berfungsi dgn baik dan diskon yg diberikan sangat menarik,bintang 5
None,bintang 5
None,bintang 5
udah sampe walaupun pengiriman lama banget,bintang 5
barang sampai dengan selamat. pengiriman agak lama tapi oke lah karena produknya bagus. Buat saya yang dari redmi note 7 ke redmi note 13 ini sangat worth it dan saya jug... ,bintang 5
"pengirimannya cepet banget!
mantaplah pokoknya!",bintang 5
"kurir fast banget, barang original dan berfungsi dengan baik, packing juga aman bgt",bintang 5
Mantap,bintang 5
cakep,bintang 5
"Barang Segelnya Masih utuh & plastik wrappingnya juga masih asli... barakng oke unboxing aman & semoga awet...
thanks Tokopedia Thanks Seller Xiaomi Official...",bintang 5
"Product tiba dalam kondisi triple packaging.(bubble wrap, Karton dan plastik). Product sesuai pesanan dan sesuai gambar.Terima kasih.",bintang 5
"barang nya masih tersegel dan sesuai spesifikasi,, hanya saja bubble wrap nya menurut saya kurang,, untung sampai dengan selamat",bintang 5
mantap hpnya sesuai semoga awet hpnya,bintang 5
"barang sesuai pesanan, pengiriman cepat",bintang 5
Barangnya original 👍 Ada garansi resmi Kemasan disegel Spesifikasi sesuai Kelengkapan sesuai Warna sesuai pesanan Barangnya mulus Berfungsi dengan baik Respon penjualnya... ,bintang 5
good cepet sampenya,bintang 4
Barangnya original 👍 Ada garansi resmi Warna sesuai pesanan Spesifikasi sesuai Barangnya mulus Berfungsi dengan baik Kemasan disegel,bintang 5
hpnya aman bagus normal semua cuma pengiriman agak lama,bintang 5
"mantap pengiriman cepat, respon cepat, semoga awet, thanks seler thanks tokpet😘😘😘",bintang 5
"Barang ok, pengiriman ok",bintang 5
Gokil pokonya,bintang 5
"barang ori, sesuai Pictures, aman pokonya, besok bisa belanja lagi",bintang 5
toko amanah ga ragu lagi beli produk di xiomi official mantap.pekingan rapih pokonya jozz,bintang 5
barang sampai Tujuan masih segel Dan normal,bintang 5
"Barang oke, pelayanan memuaskan",bintang 5
Barang oke dan berfungsi dengan baik,bintang 5
"sangat puas, pertama kali megang hp amoled mantep bgt, ada aod + fingerprint di layar jadi tambah cakep.",bintang 5
"barang mendarat dengan aman
pengiriman cepat 
terbaik ,,",bintang 5
"Pengiriman cepat, barang kualitas bagus banget!",bintang 5
"diterima baik , kualitas juga okey bangett  , sangat memuaskan",bintang 5
mantap. berfungsi dengan baik,bintang 5
mantap. sesuai,bintang 5
4 bintang karena pengiriman lambat tapi HP bagus. recommended seller,bintang 4
mantap,bintang 5
"mantap, sesuai deskripsi",bintang 5
"Di aplikasi pesanan sampe ke penerima padahl barang nya gk datang..Kurir si cepat tidak amanah barang hilang,d curi kurir",bintang 1
Barang original official store... dapat harga promo,bintang 5
"Produknya original sesuai deskripsi, bahan dan kualitasnya bagus, harga terjangkau, penjual ramah dan fast response, pengirimannya lumayan lama, overall mantap dan recomm... ",bintang 5
"Pelayanan bagus, saran buyer (jgn buru2 apgred hyper os) liat2 review dlu aj buat compare mana yg sreg",bintang 5
"Sesuai dengan deskripsi, 
berfungsi dengan baik👍",bintang 5
"original
jozz bintang 5
:)",bintang 5
Barang sampai dengan selamat. Terima kasih,bintang 5
"Barangnya segel, paket lengkap, minus di pengiriman aja, tapi tetap sesuai estimasi kedatangan kok
Kondisi mulu
Tetap pertahankan kehebatanmu, Poco",bintang 5
"mantap, pesanan cepat sampai dan sesuai deskripsi",bintang 5
None,bintang 5
Alhamdulillah gampang dipakainya utk yg gaptek ngga susah,bintang 5
"hp sudah sampai sedang di pakai untuk dayli ternyanya nyaman, next kita coba yg F6",bintang 5
"ok barang sesuai deskripsi aman, terima kasih 🙏👍",bintang 5
barang mendarat dengan selamat. semoga barangnya awet,bintang 5
"Alhamdulillah paket handphone POCO M6 PRO Dateng dengan keadaan baik , sesuai dengan keinginan dan kebutuhan",bintang 5
"kondisi barang segel,,packing nya standar, pengirimannya cepat..",bintang 5
"lhaaaa.... barang diterima, lhaaa... akhirnya...",bintang 5
"Barang masih disegel, original, dan berfungsi dengan baik. Pelayanan dan pengiriman gercep ✨",bintang 5
Mantap pokoknya 👍,bintang 5
barang masih di segel fungsi nya top,bintang 5
pengiriman lumayan lama beli jam 12 siang diserahkan kurir besok paginya. untuk hp lumayan buat daily,bintang 4
None,bintang 5
"terjamin, amanah tokonya.",bintang 5
Mantap,bintang 5
No Coment No kata kata pokonya makasih banget anak aku seneng banget barang original terimakasih juga paket nya aman dan cepat...makasih ya sayang bintangnya 5 kalau ada... ,bintang 5
None,bintang 5
Barang masih disegel dan berfungsi dengan baik pengiriman juga lumayan cepat dari tanggerang-bandung hanya 2 hari,bintang 5
mantap hpnya sesuai ekspetasi,bintang 5
"barang original, segel aman. packing aman",bintang 5
barang bagus dan ORI,bintang 5
respon cepat pengiriman cepat.Terima kasih sudah diterima dengan baik dan ok. mantaps,bintang 5
"berfungsi dengan baik dan normal 
pengiriman cepat dan aman",bintang 5
alhamdulillah mendarat dengan selamat,bintang 5
sudah hampir satu bulan pemakaian sementara ini aman dan awal proses pengiriman baik dan aman,bintang 5
"sampai dgn selamat dan berfungsi dgn baik, sukses trs",bintang 5
"pengiriman cepat, barang aman tersegel, terima kasih",bintang 5
"barang bagus, mantap",bintang 5
"puas belanja disini , tapi agak lama pengiriman tangerang - jakarta 4 hari .",bintang 5
"mntap, pengiriman cepat",bintang 5
"Alhamdulillah barang sampai dengan selamat, masih segel, ada garansi dan lengkap. Terima Kasih Xiaomi, semoga awet. Aamiin",bintang 5
"lumyan lah,, aman semoga bner amanah dan awett, bismillah",bintang 5
"mantap barang ori 
pengemasan super sat set 
pengiriman juga oke
thanks seller",bintang 5
mantap,bintang 5
"Barang sampai tujuan, berfungsi normal",bintang 5
juoos,bintang 5
barang sudah diterima dengan baik dan kondisi bagus. sayang ekspedisinya lemot,bintang 5
"barang ori, masih baru, pengiriman aman..",bintang 5
"Barangnya udah sampe kata adek saya, kondisi aman tanpa kendala, semoga awet. thnks xiaomi.
sory gak ada foto unit barangnya, pokoknya barang ok mantap.",bintang 5
"pengiriman cepat dan aman,",bintang 5
"sesuai pesanan, barang aman pas sampai ke rumah, pengiriman juga cepat 👍🏻",bintang 5
"Barang sampai masih dalam posisi segel
Pengiriman cepat 
Semoga awet",bintang 5
maaf telat ngasih review.. alhamdulillah paket selamat sampai tujuan.. overall ok.. terimakasih.. kami sudah menjadi keluarga xiaomi 😄,bintang 5
semoga barangnya tidak rusak,bintang 5
"Sangat puas, pengiriman juga cepat terima kasih",bintang 5
Mantap barang mendarat dengan selamat dan berfungsi dengan baik,bintang 5
bareng sesuai dan pengiriman sangat cepat,bintang 5
barang dalam keadaan bagus dan oke. servicenya juga bagus. sayangnya kendala di ekspedisi.,bintang 5
barang sudah mendarat.. berfungsi dengan baik.. semoga awet,bintang 5
"respon cepan dan ramah, barang sesuwai pesanan, mendarat dng cepat n aman
makasih xaomi",bintang 5
alhamdulillah barang sampai dalam keadaan bagus dan sempurna. mantap 👍,bintang 5
barang baru tapi kenapa batrenya lngsung boros,bintang 5
"Sudah diterima dengan baik, barang disegel, sesuai orderan dan berfungsi dengan baik. terima kasih...🙏🙂",bintang 5
barang sesuai pesanan,bintang 5
"Barang original 
Pengiriman cepet
Admin ramah dan sabar 
thanksss",bintang 5
Barang Original,bintang 5
barang sesuai moga tahan lama,bintang 5
bagus sip joss mantappl ntappl,bintang 5
"mendarat dengan selamat 👌🏻
respon penjual cepat, packaging aman, item sesuai deskripsi",bintang 5
"PENGIRIMANNYA CEPAT, MANTAPP👍👍",bintang 5
Alhamdulillah barang asli masih segel,bintang 5
"mantap 
pengiriman cepat 
produk bagus 
anak saya suka banget Dengan desain hp nya",bintang 5
"Hp impian spek bagus harga termurah dari Tokopedia, free ongkir, dapat dicount, barang ORI, sesuai pesanan, toko gercep, packing baik, nyampe utuh tanpa cacat, tapi pengi... ",bintang 5
"Seler sangat responsif, pengiriman barang super cepat, sampai dalam 1 hari. Barang original dan dalam kondisi yang baik. Terima kasih untuk pelayanannya",bintang 5
barang sudah sampai awalnya khawatir tapi sangat terpercaya skli seller Dan kurirnya,bintang 5
"barang msh tersegel, fast respon dan pengiriman tepat waktu",bintang 5
"alhamdulilah berfungsi dengan baik, pengiriman cepat",bintang 5
"baik, original, pemakaian sudah 2 bulan oke bgt",bintang 5
"seller gercep, baru checkout langsung proses, pakai jasa kurir andalan si cepat, 3 hari sampai..",bintang 5
"mendarat dengan selamat, . pengiriman juga cepat",bintang 5
bagus keren cepat responsif dan semoga menjadi hal positif bermanfaat belanja hape ini,bintang 5
"barangnya original masih segel, harga murah, kualitas terjamin packing aman jangan pernah ragu beli di official store recommended seller terimakasih toped",bintang 5
barang bagus sesuai pesanan. semoga selalu awet,bintang 5
Barang sesuai dengan pesanan tanpa cacat apapun mulus dan sesuai dengan harganya,bintang 5
Masih segel,bintang 5
Perbaiki pekingannya. jgan cuma dus aja lapiskan juga dgn bulbe biar aman. ini di dlm malahan 1 lapis aja. jadinya kota penyot ...,bintang 2
None,bintang 2
"Barang original, dan berfungsi dengan baik 👍",bintang 5
